title,div_id,index_paragraph,index_annotation,mention,mention_without_space,thezoo_uri,id_concept,concept,start,end,annotation_lang,score,category
Dipsades,section_2,1,1.5_it,grano,grano,<https://opentheso.huma-num.fr/?idc=pcrtLieaANMAud&idt=th310>,pcrtLieaANMAud,http://it.dbpedia.org/resource/Triticum,522,525,it,0.9999782171687306,DBpedia:Species
Dipsades,section_2,1,1.6_it,ardente,ardente,, ,http://it.dbpedia.org/resource/Ardente_(cacciatorpediniere),629,632,it,0.9865197753607562,"Wikidata:Q11446,Schema:Product,DBpedia:MeanOfTransportation,DBpedia:Ship"
Dipsades,section_2,1,1.2_en,Garamantes,Garamantes,<https://opentheso.huma-num.fr/?idc=pcrtMIjjoppPPS&idt=th310>,pcrtMIjjoppPPS,http://dbpedia.org/resource/Garamantes,6,7,en,1.0,
Dipsades,section_2,1,1.3_en,deaf,deaf,, ,http://dbpedia.org/resource/Deafness,52,54,en,0.9137502185477955,
Dipsades,section_2,1,1.4_en,God,God,, ,http://dbpedia.org/resource/Names_of_God_in_Judaism,185,188,en,0.9993753932878108,
Dipsades,section_2,1,1.5_en,Garamantes,Garamantes,<https://opentheso.huma-num.fr/?idc=pcrtMIjjoppPPS&idt=th310>,pcrtMIjjoppPPS,http://dbpedia.org/resource/Garamantes,488,491,en,1.0,
Dipsades,section_3,1,1.0_it,sottomarini,sottomarini,, ,http://it.dbpedia.org/resource/Sottomarino,351,354,it,0.9984389249094282,
Dipsades,section_3,1,1.1_it,Libia,Libia,, ,http://it.dbpedia.org/resource/Libia,753,756,it,0.9990766572441727,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country"
Dipsades,section_3,1,1.1_en,myx,myx,, ,http://dbpedia.org/resource/Myx,359,362,en,1.0,"Wikidata:Q43229,Wikidata:Q24229398,Wikidata:Q15265344,DUL:SocialPerson,DUL:Agent,Schema:TelevisionStation,Schema:Organization,DBpedia:Organisation,DBpedia:Broadcaster,DBpedia:Agent,DBpedia:TelevisionStation"
Dipsades,section_3,1,1.2_en,bird,bird,<https://opentheso.huma-num.fr/?idc=5035&idt=th310>,5035,http://dbpedia.org/resource/Bird,604,607,en,0.9999934123986646,
Dipsades,section_3,1,1.3_en,Libya,Libya,, ,http://dbpedia.org/resource/Ancient_Libya,755,758,en,0.7904006133186703,
Dipsades,section_4,1,1.0_it,dogma,dogma,, ,http://it.dbpedia.org/resource/Dogma,101,104,it,0.9999999999913598,
Dipsades,section_4,1,1.1_it,rettile,rettile,, ,http://it.dbpedia.org/resource/Reptilia,309,312,it,0.9999999554174802,DBpedia:Species
Dipsades,section_4,1,1.2_it,tua,tua,, ,http://it.dbpedia.org/resource/Ferrovia_del_Tua,480,483,it,0.9986950688566388,
Dipsades,section_4,1,1.3_it,petrolio,petrolio,, ,http://it.dbpedia.org/resource/Petrolio,606,609,it,0.9999949601237531,
Dipsades,section_4,1,1.0_en,dogma,dogma,, ,http://dbpedia.org/resource/Dogma,111,114,en,0.9921675349404145,
Dipsades,section_4,1,1.1_en,homonym,homonym,, ,http://dbpedia.org/resource/Homonym,312,315,en,0.9999999999892566,
Dipsades,section_4,1,1.2_en,reptile,reptile,, ,http://dbpedia.org/resource/Reptile,335,338,en,0.9999999999935767,
Dipsades,section_5,1,1.0_it,acido,acido,, ,http://it.dbpedia.org/resource/Acido,91,93,it,0.9774005328212376,
Dipsades,section_5,1,1.0_en,fat,fat,<https://opentheso.huma-num.fr/?idc=105983&idt=th310>,105983,http://dbpedia.org/resource/Fat,54,56,en,0.9883730976545771,
Dipsades,section_6,1,1.0_it,Libia,Libia,, ,http://it.dbpedia.org/resource/Libia,116,119,it,0.9999668792125594,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country"
Dipsades,section_6,1,1.1_it,epigramma,epigramma,, ,http://it.dbpedia.org/resource/Epigramma,148,151,it,1.0,
Dipsades,section_6,1,1.2_it,stele,stele,<https://opentheso.huma-num.fr/?idc=pcrtvpHLEemb4v&idt=th310>,pcrtvpHLEemb4v,http://it.dbpedia.org/resource/Stele,214,217,it,0.9960423785716179,
Dipsades,section_6,1,1.3_it,Libia,Libia,, ,http://it.dbpedia.org/resource/Libia,262,265,it,0.9999668792125594,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country"
Dipsades,section_6,1,1.4_it,Egitto,Egitto,<https://opentheso.huma-num.fr/?idc=pcrtVI8YSX3OEW&idt=th310>,pcrtVI8YSX3OEW,http://it.dbpedia.org/resource/Egitto,277,280,it,0.8965364002503912,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country"
Dipsades,section_6,1,1.5_it,grande Sirte,grande_Sirte,, ,http://it.dbpedia.org/resource/Golfo_della_Sirte,296,299,it,1.0,
Dipsades,section_6,1,1.6_it,clistere,clistere,, ,http://it.dbpedia.org/resource/Clistere,394,397,it,0.9999999999929514,
Dipsades,section_6,1,1.7_it,lago,lago,, ,http://it.dbpedia.org/resource/Lago,558,561,it,0.9999745767230132,
Dipsades,section_6,1,1.0_en,Libya,Libya,, ,http://dbpedia.org/resource/Ancient_Libya,102,105,en,0.9771670949001178,
Dipsades,section_6,1,1.1_en,epigram,epigram,, ,http://dbpedia.org/resource/Epigram,134,137,en,1.0,
Dipsades,section_6,1,1.2_en,stele,stele,<https://opentheso.huma-num.fr/?idc=pcrtvpHLEemb4v&idt=th310>,pcrtvpHLEemb4v,http://dbpedia.org/resource/Stele,194,197,en,0.9999554858821986,
Dipsades,section_6,1,1.3_en,Libya,Libya,, ,http://dbpedia.org/resource/Ancient_Libya,234,237,en,0.9771670949001178,
Dipsades,section_6,1,1.4_en,Egypt,Egypt,, ,http://dbpedia.org/resource/Ancient_Egypt,245,248,en,0.9831566344828444,
Dipsades,section_6,1,1.5_en,Sirte,Sirte,, ,http://dbpedia.org/resource/Sirte,268,271,en,0.9999999999474767,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement"
Dipsades,section_6,1,1.6_en,enema,enema,, ,http://dbpedia.org/resource/Enema,362,365,en,1.0,
Dipsades,section_6,1,1.7_en,memory,memory,<https://opentheso.huma-num.fr/?idc=105433&idt=th310>,105433,http://dbpedia.org/resource/Memory,1097,1101,en,0.9993480244396522,
Dipsades,section_7,1,1.0_it,lassativi,lassativi,, ,http://it.dbpedia.org/resource/Lassativo,121,124,it,0.999999999851525,
Dipsades,section_8,1,1.0_en,demon,demon,, ,http://dbpedia.org/resource/Demon,147,150,en,0.9972486648756808,
Dipsades,section_8,1,1.1_en,pinnae,pinnae,, ,http://dbpedia.org/resource/Glossary_of_botanical_terms,190,193,en,0.6097537200817905,
Dipsades,section_9,1,1.2_it,Zeus,Zeus,<https://opentheso.huma-num.fr/?idc=pcrtSgaLklRNDT&idt=th310>,pcrtSgaLklRNDT,http://it.dbpedia.org/resource/Zeus,21,23,it,0.9999999999818101,
Dipsades,section_9,1,1.3_it,Nicandro,Nicandro,, ,http://it.dbpedia.org/resource/Nicandro_(poeta),28,30,it,0.884848428781025,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q729,Wikidata:Q5,Wikidata:Q215627,Wikidata:Q19088,DUL:NaturalPerson,Schema:Person,DBpedia:Species,DBpedia:Eukaryote,DBpedia:Animal,DBpedia:Person"
Dipsades,section_9,1,1.4_it,Platone,Platone,, ,http://it.dbpedia.org/resource/Platone,950,953,it,1.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q729,Wikidata:Q5,Wikidata:Q215627,Wikidata:Q19088,DUL:NaturalPerson,Schema:Person,DBpedia:Species,DBpedia:Eukaryote,DBpedia:Animal,DBpedia:Person"
Dipsades,section_9,1,1.0_en,Zeus,Zeus,<https://opentheso.huma-num.fr/?idc=pcrtSgaLklRNDT&idt=th310>,pcrtSgaLklRNDT,http://dbpedia.org/resource/Zeus,21,23,en,0.9999999999998863,"Wikidata:Q24229398,Wikidata:Q178885,DUL:Agent,DBpedia:Agent,DBpedia:Deity"
Dipsades,section_9,1,1.1_en,Nicander,Nicander,, ,http://dbpedia.org/resource/Nicander,29,31,en,1.0,
Dipsades,section_9,1,1.2_en,soul,soul,, ,http://dbpedia.org/resource/Soul,694,697,en,0.99986032398217,
Dipsades,section_9,1,1.3_en,Plato,Plato,<https://opentheso.huma-num.fr/?idc=pcrtepvW8S9Ma2&idt=th310>,pcrtepvW8S9Ma2,http://dbpedia.org/resource/Plato,986,989,en,0.999999999665306,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q729,Wikidata:Q5,Wikidata:Q4964182,Wikidata:Q215627,Wikidata:Q19088,DUL:NaturalPerson,Schema:Person,DBpedia:Species,DBpedia:Person,DBpedia:Eukaryote,DBpedia:Animal,DBpedia:Philosopher"
Dipsades,section_2,1,1.0_en,Garamantes,Garamantes,<https://opentheso.huma-num.fr/?idc=pcrtMIjjoppPPS&idt=th310>,pcrtMIjjoppPPS,https://www.wikidata.org/wiki/Q839034,6,16,en,0.913,['norp']
Dipsades,section_2,1,1.1_en,Garamantes,Garamantes,<https://opentheso.huma-num.fr/?idc=pcrtMIjjoppPPS&idt=th310>,pcrtMIjjoppPPS,https://www.wikidata.org/wiki/Q839034,488,498,en,0.913,['norp']
Dipsades,section_3,1,1.0_en,Libya,Libya,, ,https://www.wikidata.org/wiki/Q1016,755,760,en,0.7398,['gpe']
Dipsades,section_9,1,1.0_it,Zeus,Zeus,<https://opentheso.huma-num.fr/?idc=pcrtSgaLklRNDT&idt=th310>,pcrtSgaLklRNDT,https://www.wikidata.org/wiki/Q34201,21,25,it,0.7556,['per']
Dipsades,section_9,1,1.1_it,Platone,Platone,, ,https://www.wikidata.org/wiki/Q859,950,957,it,0.8235,['per']
