title,div_id,index_paragraph,index_annotation,mention,mention_without_space,thezoo_uri,id_concept,concept,start,end,annotation_lang,score,category
FabulaeAesopeae,book_1,6,6.2_en,Napa,Napa,, ,http://dbpedia.org/resource/Napa_Valley_AVA,250,253,en,0.9861452315505357,"Schema:Place,DBpedia:Place,DBpedia:Location,DBpedia:WineRegion"
FabulaeAesopeae,book_1,6,6.3_en,Chimera,Chimera,<https://opentheso.huma-num.fr/?idc=pcrtTUgvNz55aZ&idt=th310>,pcrtTUgvNz55aZ,http://dbpedia.org/resource/Mount_Chimaera,279,282,en,0.9859400368038781,
FabulaeAesopeae,book_1,6,6.4_en,cake,cake,, ,http://dbpedia.org/resource/Cake,378,381,en,0.8060974017403287,"Wikidata:Q2095,DBpedia:Food"
FabulaeAesopeae,book_1,8,8.0_en,fountain,fountain,<https://opentheso.huma-num.fr/?idc=pcrtYmIa7MvtLc&idt=th310>,pcrtYmIa7MvtLc,http://dbpedia.org/resource/Fountain,149,152,en,0.98582635148747,
FabulaeAesopeae,book_1,10,10.1_it,Attori,Attori,, ,http://it.dbpedia.org/resource/Attore,8,9,it,0.9999999381593075,
FabulaeAesopeae,book_1,12,12.0_it,Austin,Austin,, ,http://it.dbpedia.org/resource/Austin,461,464,it,0.9287286959229949,
FabulaeAesopeae,book_1,12,12.1_en,Tangon,Tangon,, ,http://dbpedia.org/resource/Tangon_River,91,93,en,1.0,"Wikidata:Q47521,Wikidata:Q4022,Schema:RiverBodyOfWater,Schema:Place,Schema:BodyOfWater,DBpedia:Stream,DBpedia:Place,DBpedia:NaturalPlace,DBpedia:Location,DBpedia:BodyOfWater,DBpedia:River"
FabulaeAesopeae,book_1,12,12.2_en,Rich,Rich,, ,http://dbpedia.org/resource/Rich_Alvarez,294,297,en,0.9990172541473235,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q3665646,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Athlete,DBpedia:Agent,DBpedia:BasketballPlayer"
FabulaeAesopeae,book_1,13,13.0_it,Lione,Lione,, ,http://it.dbpedia.org/resource/Lione,296,299,it,0.993926259075671,
FabulaeAesopeae,book_1,13,13.0_en,Forton,Forton,, ,http://dbpedia.org/resource/Longparish,48,50,en,0.9999999959499064,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement"
FabulaeAesopeae,book_1,13,13.1_en,Silence,Silence,, ,http://dbpedia.org/resource/Silence,177,180,en,0.9999999988222044,
FabulaeAesopeae,book_1,13,13.2_en,Lyon,Lyon,, ,http://dbpedia.org/resource/Lyon,294,297,en,0.6890160202690518,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement"
FabulaeAesopeae,book_1,14,14.0_en,camel,camel,<https://opentheso.huma-num.fr/?idc=pcrt0wSiSXpLTf&idt=th310>,pcrt0wSiSXpLTf,http://dbpedia.org/resource/Camel,14,16,en,0.9989139749426743,
FabulaeAesopeae,book_1,16,16.0_en,Milies,Milies,, ,http://dbpedia.org/resource/Milies,8,9,en,0.9999999999898819,"Wikidata:Q3455524,Schema:Place,Schema:AdministrativeArea,DBpedia:Region,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:AdministrativeRegion"
FabulaeAesopeae,book_1,18,18.0_it,dice,dice,<https://opentheso.huma-num.fr/?idc=pcrthhW88JhtBR&idt=th310>,pcrthhW88JhtBR,http://it.dbpedia.org/resource/Digital_Illusions_Creative_Entertainment,11,13,it,0.9997000593158631,
FabulaeAesopeae,book_1,19,19.0_it,Syros,Syros,, ,http://it.dbpedia.org/resource/Siro_(Grecia),92,94,it,0.9920831614665573,
FabulaeAesopeae,book_1,19,19.1_it,viola,viola,, ,http://it.dbpedia.org/resource/Viola_da_gamba,108,111,it,0.868330943661617,
FabulaeAesopeae,book_1,19,19.2_it,tibia,tibia,, ,http://it.dbpedia.org/resource/Glossario_entomologico,120,123,it,0.9999847975064959,
FabulaeAesopeae,book_1,19,19.3_it,Dio,Dio,, ,http://it.dbpedia.org/resource/Dio,274,277,it,0.9778105048972825,
FabulaeAesopeae,book_1,19,19.0_en,Syros,Syros,, ,http://dbpedia.org/resource/Syros,103,106,en,0.9492558093643529,"Wikidata:Q486972,Wikidata:Q3957,Schema:Place,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Town"
FabulaeAesopeae,book_1,19,19.1_en,tibia,tibia,, ,http://dbpedia.org/resource/Arthropod_leg,130,133,en,0.6474138665810901,
FabulaeAesopeae,book_1,19,19.2_en,God,God,, ,http://dbpedia.org/resource/Names_of_God_in_Judaism,286,289,en,0.915033004301032,
FabulaeAesopeae,book_1,21,21.0_it,vescovo,vescovo,, ,http://it.dbpedia.org/resource/Vescovo,97,99,it,0.9999031472388369,
FabulaeAesopeae,book_1,21,21.1_it,insetti,insetti,, ,http://it.dbpedia.org/resource/Insecta,224,227,it,0.9996049726215832,
FabulaeAesopeae,book_1,22,22.0_it,ortodossa,ortodossa,, ,http://it.dbpedia.org/resource/Chiesa_ortodossa,43,45,it,0.7143184567738687,
FabulaeAesopeae,book_1,22,22.0_en,Nemesis,Nemesis,<https://opentheso.huma-num.fr/?idc=pcrtGYtuX6F7A0&idt=th310>,pcrtGYtuX6F7A0,http://dbpedia.org/resource/Nemesis,38,40,en,0.880754220026423,
FabulaeAesopeae,book_1,22,22.1_en,Orthodox,Orthodox,, ,http://dbpedia.org/resource/Eastern_Orthodox_Church,46,48,en,0.753712802704122,
FabulaeAesopeae,book_1,24,24.0_it,Tracia,Tracia,, ,http://it.dbpedia.org/resource/Tracia,231,234,it,0.9999991984223955,
FabulaeAesopeae,book_1,24,24.1_it,amaramente,amaramente,, ,http://it.dbpedia.org/resource/Amaramente,268,271,it,0.9287371499085184,
FabulaeAesopeae,book_1,24,24.2_it,Atene,Atene,, ,http://it.dbpedia.org/resource/Atene,637,640,it,0.9999998677190066,
FabulaeAesopeae,book_1,24,24.0_en,Thrace,Thrace,<https://opentheso.huma-num.fr/?idc=107820&idt=th310>,107820,http://dbpedia.org/resource/Thrace,228,231,en,0.998748308259843,
FabulaeAesopeae,book_1,24,24.1_en,Virgin Mary,Virgin_Mary,, ,http://dbpedia.org/resource/Veneration_of_Mary_in_the_Catholic_Church,273,276,en,0.8609442645994405,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q43115,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Cleric,DBpedia:Agent,DBpedia:Saint"
FabulaeAesopeae,book_1,24,24.2_en,gel,gel,, ,http://dbpedia.org/resource/Gel,448,451,en,0.9691029860287538,
FabulaeAesopeae,book_1,24,24.3_en,Athens,Athens,<https://opentheso.huma-num.fr/?idc=108411&idt=th310>,108411,http://dbpedia.org/resource/Athens,617,620,en,0.9277627765371769,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City"
FabulaeAesopeae,book_1,24,24.4_en,city,city,, ,http://dbpedia.org/resource/City,632,635,en,0.9755850061629567,
FabulaeAesopeae,book_1,25,25.0_it,Fairytale,Fairytale,, ,http://it.dbpedia.org/resource/Fairytale_(Alexander_Rybak),8,9,it,0.7487348991837423,
FabulaeAesopeae,book_1,25,25.0_en,Fairytale,Fairytale,, ,http://dbpedia.org/resource/Fairy_tale,8,9,en,0.9999827824664507,
FabulaeAesopeae,book_1,26,26.0_it,memoriale,memoriale,, ,http://it.dbpedia.org/resource/Memoriale_Moro,60,62,it,0.9505707553754066,
FabulaeAesopeae,book_1,27,27.0_it,Stork,Stork,, ,http://it.dbpedia.org/resource/Song_Byung-Gu,190,193,it,0.9999946208279493,
FabulaeAesopeae,book_1,27,27.1_it,IMI,IMI,, ,http://it.dbpedia.org/resource/Istituto_Mobiliare_Italiano,196,199,it,0.8755126909087013,
FabulaeAesopeae,book_1,27,27.2_it,fegato,fegato,, ,http://it.dbpedia.org/resource/Fegato,240,243,it,0.9998360295510521,
FabulaeAesopeae,book_1,27,27.3_it,tigre,tigre,<https://opentheso.huma-num.fr/?idc=5066&idt=th310>,5066,http://it.dbpedia.org/resource/Panthera_tigris,428,431,it,0.9986309200841619,
FabulaeAesopeae,book_1,27,27.1_en,Geranos,Geranos,, ,http://dbpedia.org/resource/Hyporchema,143,146,en,1.0,
FabulaeAesopeae,book_1,28,28.0_it,ape,ape,<https://opentheso.huma-num.fr/?idc=pcrtnpPag9iONJ&idt=th310>,pcrtnpPag9iONJ,http://it.dbpedia.org/resource/Apis,54,56,it,0.912336836531849,
FabulaeAesopeae,book_1,32,32.0_it,Tebe,Tebe,, ,http://it.dbpedia.org/resource/Mitologia_di_Tebe,26,28,it,0.6486041817359576,
FabulaeAesopeae,book_1,32,32.1_it,Tebe,Tebe,, ,http://it.dbpedia.org/resource/Mitologia_di_Tebe,31,33,it,0.6486145900997249,
FabulaeAesopeae,book_1,32,32.2_it,Tebe,Tebe,, ,http://it.dbpedia.org/resource/Mitologia_di_Tebe,152,155,it,0.6486145900997249,
FabulaeAesopeae,book_1,32,32.3_it,andriano,andriano,, ,http://it.dbpedia.org/resource/Andriano,165,168,it,0.9999935671216349,
FabulaeAesopeae,book_1,32,32.4_it,Eracle,Eracle,<https://opentheso.huma-num.fr/?idc=pcrtSqoNWd8rFi&idt=th310>,pcrtSqoNWd8rFi,http://it.dbpedia.org/resource/Eracle,243,246,it,0.9999899949193894,
FabulaeAesopeae,book_1,32,32.5_it,tigre,tigre,<https://opentheso.huma-num.fr/?idc=5066&idt=th310>,5066,http://it.dbpedia.org/resource/Panthera_tigris,306,309,it,0.9948422767652499,
FabulaeAesopeae,book_1,32,32.0_en,Thebes,Thebes,<https://opentheso.huma-num.fr/?idc=107870&idt=th310>,107870,http://dbpedia.org/resource/Metropolis_of_Thebes_and_Livadeia,26,28,en,0.9887296165134138,
FabulaeAesopeae,book_1,32,32.1_en,Thebes,Thebes,<https://opentheso.huma-num.fr/?idc=107870&idt=th310>,107870,http://dbpedia.org/resource/Metropolis_of_Thebes_and_Livadeia,33,35,en,0.9887296165134138,
FabulaeAesopeae,book_1,32,32.2_en,Thebes,Thebes,<https://opentheso.huma-num.fr/?idc=107870&idt=th310>,107870,http://dbpedia.org/resource/Metropolis_of_Thebes_and_Livadeia,148,151,en,0.9887296165134138,
FabulaeAesopeae,book_1,32,32.3_en,Andrian,Andrian,, ,"http://dbpedia.org/resource/Andrian,_South_Tyrol",163,166,en,0.8020419252897409,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement"
FabulaeAesopeae,book_1,32,32.4_en,Heracles,Heracles,<https://opentheso.huma-num.fr/?idc=pcrtSqoNWd8rFi&idt=th310>,pcrtSqoNWd8rFi,http://dbpedia.org/resource/Heracles,242,245,en,0.9998802060795327,
FabulaeAesopeae,book_1,33,33.0_it,Sion,Sion,, ,http://it.dbpedia.org/resource/Football_Club_de_Sion,44,46,it,0.8246472298019878,
FabulaeAesopeae,book_1,33,33.0_en,Sion,Sion,, ,http://dbpedia.org/resource/FC_Sion,44,46,en,0.7667870261311739,"Wikidata:Q476028,Wikidata:Q43229,Wikidata:Q24229398,DUL:SocialPerson,DUL:Agent,Schema:Organization,DBpedia:SportsClub,DBpedia:Organisation,DBpedia:Agent,DBpedia:SoccerClub"
FabulaeAesopeae,book_1,33,33.1_en,rape,rape,, ,http://dbpedia.org/resource/Rape,61,63,en,0.9930007154323263,"Wikidata:Q12136,DBpedia:Disease"
FabulaeAesopeae,book_1,35,35.0_it,dice,dice,<https://opentheso.huma-num.fr/?idc=pcrthhW88JhtBR&idt=th310>,pcrthhW88JhtBR,http://it.dbpedia.org/resource/Digital_Illusions_Creative_Entertainment,80,82,it,0.9998196487961493,
FabulaeAesopeae,book_1,36,36.0_it,grido,grido,, ,http://it.dbpedia.org/resource/Grido_(rapper),117,120,it,0.9925532912870818,
FabulaeAesopeae,book_1,36,36.1_it,tuono,tuono,, ,http://it.dbpedia.org/resource/Tuono,139,142,it,0.9999999804608708,
FabulaeAesopeae,book_1,36,36.0_en,Eccles,Eccles,, ,http://dbpedia.org/resource/Eccles_Line,20,22,en,0.9999949456594498,"Wikidata:Q728937,Schema:Place,DBpedia:RouteOfTransportation,DBpedia:Place,DBpedia:Location,DBpedia:Infrastructure,DBpedia:ArchitecturalStructure,DBpedia:RailwayLine"
FabulaeAesopeae,book_1,38,38.0_it,pini,pini,, ,http://it.dbpedia.org/resource/Pinus,160,163,it,0.9994334283408148,
FabulaeAesopeae,book_1,38,38.1_it,Petris,Petris,, ,http://it.dbpedia.org/resource/Gianfranco_Petris,175,178,it,0.9999992565565697,
FabulaeAesopeae,book_1,38,38.0_en,pine,pine,, ,http://dbpedia.org/resource/Pine,164,167,en,0.9857110182683217,
FabulaeAesopeae,book_1,39,39.0_it,ance,ance,, ,http://it.dbpedia.org/resource/Ancia,39,41,it,0.8357703930347276,
FabulaeAesopeae,book_1,39,39.0_en,ance,ance,, ,"http://dbpedia.org/resource/Ance,_Pyrénées-Atlantiques",61,63,en,0.6760039424080206,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement"
FabulaeAesopeae,book_1,41,41.0_it,viola,viola,, ,http://it.dbpedia.org/resource/Viola_da_gamba,111,114,it,0.9331755453897003,
FabulaeAesopeae,book_1,41,41.1_it,tromba,tromba,<https://opentheso.huma-num.fr/?idc=pcrtXL9v9A4Djb&idt=th310>,pcrtXL9v9A4Djb,http://it.dbpedia.org/resource/Tromba,130,133,it,0.9999497278180935,
FabulaeAesopeae,book_1,41,41.0_en,Vatry,Vatry,, ,http://dbpedia.org/resource/Vatry,8,9,en,0.9999999255922517,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement"
FabulaeAesopeae,book_1,41,41.1_en,trumpet,trumpet,<https://opentheso.huma-num.fr/?idc=pcrtXL9v9A4Djb&idt=th310>,pcrtXL9v9A4Djb,http://dbpedia.org/resource/Trumpet,135,138,en,0.9999892466036697,
FabulaeAesopeae,book_1,43,43.0_it,Eracle,Eracle,<https://opentheso.huma-num.fr/?idc=pcrtSqoNWd8rFi&idt=th310>,pcrtSqoNWd8rFi,http://it.dbpedia.org/resource/Eracle,130,133,it,0.9999704528873633,
FabulaeAesopeae,book_1,43,43.1_it,Dio,Dio,, ,http://it.dbpedia.org/resource/Dio,189,192,it,0.9995693544552788,
FabulaeAesopeae,book_1,43,43.2_it,Dio,Dio,, ,http://it.dbpedia.org/resource/Dio,239,242,it,0.9995693544552788,
FabulaeAesopeae,book_1,43,43.0_en,coma,coma,, ,http://dbpedia.org/resource/Coma,35,37,en,0.999995099355786,"Wikidata:Q12136,DBpedia:Disease"
FabulaeAesopeae,book_1,43,43.1_en,heracles,heracles,<https://opentheso.huma-num.fr/?idc=pcrtSqoNWd8rFi&idt=th310>,pcrtSqoNWd8rFi,http://dbpedia.org/resource/Heracles,111,114,en,0.8939943989704571,
FabulaeAesopeae,book_1,43,43.2_en,God,God,, ,http://dbpedia.org/resource/God,167,170,en,0.7827321874078618,
FabulaeAesopeae,book_1,43,43.3_en,God,God,, ,http://dbpedia.org/resource/God,218,221,en,0.7827321874078618,
FabulaeAesopeae,book_1,44,44.0_it,Cuochi,Cuochi,, ,http://it.dbpedia.org/resource/Cuoco,8,9,it,0.9993441282600611,
FabulaeAesopeae,book_1,44,44.1_it,Slaughter,Slaughter,, ,http://it.dbpedia.org/resource/Sgt._Slaughter,192,195,it,0.7768117666732476,
FabulaeAesopeae,book_1,47,47.0_en,White,White,, ,http://dbpedia.org/resource/White_people,60,62,en,0.837231745253609,"Wikidata:Q41710,DBpedia:EthnicGroup"
FabulaeAesopeae,book_1,47,47.1_en,GRAI,GRAI,, ,http://dbpedia.org/resource/Global_Returnable_Asset_Identifier,280,283,en,0.999999512145342,
FabulaeAesopeae,book_1,49,49.0_it,ninfe,ninfe,<https://opentheso.huma-num.fr/?idc=pcrtJIzDOSnJkG&idt=th310>,pcrtJIzDOSnJkG,http://it.dbpedia.org/resource/Ninfe,87,89,it,0.9999582506752671,
FabulaeAesopeae,book_1,49,49.1_it,foglie,foglie,, ,http://it.dbpedia.org/resource/Foglia,246,249,it,0.9999999609672735,
FabulaeAesopeae,book_1,49,49.0_en,nymphs,nymphs,<https://opentheso.huma-num.fr/?idc=pcrtJIzDOSnJkG&idt=th310>,pcrtJIzDOSnJkG,http://dbpedia.org/resource/Nymph,80,82,en,0.9790008032213817,
FabulaeAesopeae,book_1,49,49.1_en,Army,Army,, ,http://dbpedia.org/resource/British_Army,88,90,en,0.8355246309094873,"Wikidata:Q43229,Wikidata:Q24229398,Wikidata:Q176799,DUL:SocialPerson,DUL:Agent,Schema:Organization,DBpedia:Organisation,DBpedia:Agent,DBpedia:MilitaryUnit"
FabulaeAesopeae,book_1,51,51.0_it,Dio,Dio,, ,http://it.dbpedia.org/resource/Dio,64,66,it,0.9988054995028752,
FabulaeAesopeae,book_1,51,51.1_it,Dio,Dio,, ,http://it.dbpedia.org/resource/Dio,75,77,it,0.9988054995028752,
FabulaeAesopeae,book_1,51,51.0_en,God,God,, ,http://dbpedia.org/resource/God,65,67,en,0.9598644070933054,
FabulaeAesopeae,book_1,51,51.1_en,livada,livada,, ,http://dbpedia.org/resource/Iclod,182,185,en,0.997993328365558,"Wikidata:Q532,Wikidata:Q486972,Schema:Place,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Village"
FabulaeAesopeae,book_1,53,53.1_it,Melan,Melan,, ,http://it.dbpedia.org/resource/Melan,92,94,it,0.9999607653401594,
FabulaeAesopeae,book_1,53,53.0_en,bastard,bastard,, ,http://dbpedia.org/resource/Mamzer,291,294,en,0.7032815448009788,
FabulaeAesopeae,book_1,54,54.0_it,fai,fai,, ,http://it.dbpedia.org/resource/Fondo_Ambiente_Italiano,398,401,it,0.8659123879302004,
FabulaeAesopeae,book_1,54,54.0_en,slingshot,slingshot,, ,http://dbpedia.org/resource/Slingshot,77,79,en,0.999753467936008,
FabulaeAesopeae,book_1,54,54.1_en,slingshot,slingshot,, ,http://dbpedia.org/resource/Slingshot,142,145,en,0.999753467936008,
FabulaeAesopeae,book_1,56,56.0_it,lucertole,lucertole,, ,http://it.dbpedia.org/resource/Lacertilia,139,142,it,0.9989691632105888,
FabulaeAesopeae,book_1,56,56.0_en,Bad,Bad,, ,http://dbpedia.org/resource/Spa_town,104,107,en,0.8885921547375171,
FabulaeAesopeae,book_1,58,58.0_en,chewing gum,chewing_gum,, ,http://dbpedia.org/resource/Chewing_gum,178,181,en,0.9990081355048943,"Wikidata:Q2095,DBpedia:Food"
FabulaeAesopeae,book_1,58,58.1_en,mimicry,mimicry,, ,http://dbpedia.org/resource/Mimicry,309,312,en,0.9816353032880697,
FabulaeAesopeae,book_1,60,60.0_it,Talas,Talas,, ,http://it.dbpedia.org/resource/Taraz,84,86,it,0.7298530121117938,
FabulaeAesopeae,book_1,62,62.0_it,litio,litio,, ,http://it.dbpedia.org/resource/Litio,210,213,it,0.9999329356107501,
FabulaeAesopeae,book_1,62,62.1_it,Dio,Dio,, ,http://it.dbpedia.org/resource/Dio,377,380,it,0.9994167053878815,
FabulaeAesopeae,book_1,62,62.0_en,lithium,lithium,, ,http://dbpedia.org/resource/Lithium,185,188,en,0.9857557143093935,"Wikidata:Q11173,DUL:ChemicalObject,DBpedia:ChemicalSubstance,DBpedia:ChemicalCompound"
FabulaeAesopeae,book_1,63,63.0_it,muscoli,muscoli,, ,http://it.dbpedia.org/resource/Muscolo,22,24,it,0.9988508080067144,
FabulaeAesopeae,book_1,63,63.1_it,muscoli,muscoli,, ,http://it.dbpedia.org/resource/Muscolo,33,35,it,0.9988508080067144,
FabulaeAesopeae,book_1,63,63.2_it,muscoli,muscoli,, ,http://it.dbpedia.org/resource/Muscolo,72,74,it,0.9988508080067144,
FabulaeAesopeae,book_1,63,63.3_it,cristiani,cristiani,, ,http://it.dbpedia.org/resource/Cristianesimo,233,236,it,0.9998439347498971,
FabulaeAesopeae,book_1,63,63.4_it,ilas,ilas,, ,http://it.dbpedia.org/resource/Ila_(mitologia),303,306,it,0.9859501834346597,
FabulaeAesopeae,book_1,63,63.5_it,Corte d'appello,Corte_d'appello,, ,http://it.dbpedia.org/resource/Corte_d'appello,461,464,it,0.9861544231803567,
FabulaeAesopeae,book_1,63,63.6_it,FIE,FIE,, ,http://it.dbpedia.org/resource/Federazione_internazionale_della_scherma,613,616,it,0.9951230191127746,
FabulaeAesopeae,book_1,63,63.0_en,bastard,bastard,, ,http://dbpedia.org/resource/Profanity,283,286,en,0.6999986525804782,
FabulaeAesopeae,book_1,63,63.1_en,bastard,bastard,, ,http://dbpedia.org/resource/Profanity,299,302,en,0.6999986525804782,
FabulaeAesopeae,book_1,63,63.2_en,muscle,muscle,, ,http://dbpedia.org/resource/Muscle,499,502,en,0.9986108033221514,"Wikidata:Q4936952,DBpedia:AnatomicalStructure"
FabulaeAesopeae,book_1,63,63.3_en,slum,slum,, ,http://dbpedia.org/resource/Slum,549,552,en,0.9999999996748556,
FabulaeAesopeae,book_1,63,63.4_en,Victory,Victory,, ,http://dbpedia.org/resource/Victory,648,651,en,0.9258533103416126,
FabulaeAesopeae,book_1,65,65.0_it,Cipro,Cipro,, ,http://it.dbpedia.org/resource/Cipro,40,42,it,0.9992152361271451,
FabulaeAesopeae,book_1,65,65.1_it,Morph,Morph,, ,http://it.dbpedia.org/resource/Kevin_Sydney,71,73,it,1.0,
FabulaeAesopeae,book_1,65,65.2_it,fai,fai,, ,http://it.dbpedia.org/resource/Fondo_Ambiente_Italiano,95,97,it,0.905600921157496,
FabulaeAesopeae,book_1,65,65.3_it,Cena,Cena,, ,http://it.dbpedia.org/resource/John_Cena,144,147,it,0.9827801344667323,
FabulaeAesopeae,book_1,65,65.4_it,ninfa,ninfa,, ,http://it.dbpedia.org/resource/Ninfe,179,182,it,0.9998509644604294,
FabulaeAesopeae,book_1,65,65.5_it,ninfa,ninfa,, ,http://it.dbpedia.org/resource/Ninfe,203,206,it,0.9998509644604294,
FabulaeAesopeae,book_1,65,65.0_en,French,French,, ,http://dbpedia.org/resource/French_language,8,9,en,0.8767994407067976,"Wikidata:Q315,Schema:Language,DBpedia:Language"
FabulaeAesopeae,book_1,65,65.1_en,Morph,Morph,, ,http://dbpedia.org/resource/Kevin_Sydney,62,64,en,0.999085693634639,"Wikidata:Q95074,Wikidata:Q24229398,DUL:Agent,DBpedia:FictionalCharacter,DBpedia:Agent,DBpedia:ComicsCharacter"
FabulaeAesopeae,book_1,65,65.2_en,nymph,nymph,, ,http://dbpedia.org/resource/Nymph,173,176,en,0.999996235343739,
FabulaeAesopeae,book_1,65,65.3_en,nymph,nymph,, ,http://dbpedia.org/resource/Nymph,199,202,en,0.999996235343739,
FabulaeAesopeae,book_1,67,67.0_en,fantasy,fantasy,, ,http://dbpedia.org/resource/Fantasy,62,64,en,0.9069808073775198,
