parent_uri,type,id,title,text,author,work
http://ns.inria.fr/zoomathia/ANTIGONUS/ἱστοριῶν_παραδόξων_συναγωγή/g_2/1/12,Paragraph,1,,"Ἀμελησαγόρας δὲ ὁ Ἀθηναῖος ὁ τὴν Ἀτθίδα συγγεγραφὼς οὔ φησι κορώνην προσίπτασθαι πρὸς τὴν ἀκρόπολιν, οὐδ' ἔχοι ἂν εἰπεῖν ἑορακὼς οὐδείς. ἀποδίδωσιν δὲ τὴν αἰτίαν μυθικῶς. φησὶν γὰρ Ἡφαίστῳ δοθείσης τῆς Ἀθηνᾶς συγκατακλιθεῖσαν αὐτὴν ἀφανισθῆναι, τὸν δὲ Ἥφαιστον εἰς γῆν πεσόντα προΐεσθαι τὸ σπέρμα, τὴν δὲ γῆν ὕστερον αὐτῷ ἀναδοῦναι Ἐριχθόνιον, ὃν τρέφειν τὴν Ἀθηνᾶν καὶ εἰς κίστην καθεῖρξαι καὶ παραθέσθαι ταῖς Κέκροπος παισίν, Ἀγραύλῳ καὶ Πανδρόσῳ καὶ Ἕρσῃ, καὶ ἐπιτάξαι μὴ ἀνοίγειν τὴν κίστην, ἕως ἂν αὐτὴ ἔλθῃ. ἀφικομένην δὲ εἰς Πελλήνην φέρειν ὄρος, ἵνα ἔρυμα πρὸ τῆς ἀκροπόλεως ποιήσῃ, τὰς δὲ Κέκροπος θυγατέρας τὰς δύο, Ἄγραυλον καὶ Πάνδροσον, τὴν κίστην ἀνοῖξαι καὶ ἰδεῖν δράκοντας δύο περὶ τὸν Ἐριχθόνιον· τῇ δὲ Ἀθηνᾷ φερούσῃ τὸ ὄρος, ὃ νῦν καλεῖται Λυκαβηττός, κορώνην φησὶν ἀπαντῆσαι καὶ εἰπεῖν, ὅτι Ἐριχθόνιος ἐν φανερῷ, τὴν δὲ ἀκούσασαν ῥῖψαι τὸ ὄρος ὅπου νῦν ἐστιν· τῇ δὲ κορώνῃ διὰ τὴν κακαγγελίαν εἰπεῖν, ὡς εἰς ἀκρόπολιν οὐ θέμις αὐτῇ ἔσται ἀφικέσθαι.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/ἱστοριῶν_παραδόξων_συναγωγή/g_2/1/13,Paragraph,1,,"Οὐδὲ κατὰ τὴν Σκυθῶν χώραν, ὁμοίως δὲ οὐδὲ κατὰ τὴν Ἠλ⟨ε⟩ίαν ἡμίονος οὐ γεννᾶται.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/ἱστοριῶν_παραδόξων_συναγωγή/g_2/1/14,Paragraph,1,,"Θεόπομπος δέ φησιν κατὰ τοὺς ἐν Θράκῃ Χαλκιδεῖς εἶναί τινα τόπον τοιοῦτον, εἰς ὃν ὅ τι μὲν τῶν ἄλλων ζῴων εἰσέλθῃ, πάλιν ἀπαθὲς ἀπέρχεται, τῶν δὲ κανθάρων οὐδεὶς διαφεύγει, κύκλῳ δὲ στρεφόμενοι τελευτῶσιν αὐτοῦ· διὸ δὴ καὶ τὸ χωρίον ὀνομάζεσθαι Κανθαρόλεθρον.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/ἱστοριῶν_παραδόξων_συναγωγή/g_2/1/15,Paragraph,1,,"Ἐν δὲ Κράννωνι τῆς Θετταλίας δύο φασὶν μόνον εἶναι κόρακας· διὸ καὶ ἐπὶ τῶν προξεν⟨ι⟩ῶν τῶν ἀναγραφομένων τὸ παράσημον τῆς πόλεως (καθάπερ ἐστὶν ἔθιμον πᾶσι προσπαρατιθέναι) ὑπογράφονται δύο κόρακες ἐφ' ἁμαξίου χαλκοῦ, διὰ τὸ μηδέποτε πλείους τούτων ὤφθαι. ἡ δὲ ἅμαξα προσπαράκειται διὰ τοιαύτην αἰτίαν· ξένον γὰρ ἴσως ἂν καὶ τοῦτο φανείη. ἔστιν αὐτοῖς ἀνακειμένη χαλκῆ, ἣν ὅταν αὐχμὸς ᾖ σείοντες ὕδωρ αἰτοῦνται τὸν θεόν, καί φασι γίνεσθαι. τούτου δέ τι ἰδιαίτερον ὁ Θεόπομπος λέγει· φησὶν γὰρ ἕως τούτου διατρίβειν αὐτοὺς ἐν τῷ Κράννωνι, ἕως ἂν τοὺς νεοττοὺς ἐκνεοττεύσωσιν, τοῦτο δὲ ποιήσαντας τοὺς μὲν νεοττοὺς καταλείπειν, αὐτοὺς δὲ ἀπιέναι.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/ἱστοριῶν_παραδόξων_συναγωγή/g_2/1/17,Paragraph,1,,"Μυρσίλος δὲ ὁ Λέσβιος ἐν τῷ ὄρει φησὶ Λεπετύμνῳ ἱερὸν Ἀπόλλωνος εἶναι καὶ ἡρῷον Λεπετύμνου, ἐφ' ᾧ, καθάπερ ἐν τῷ Κράννωνι, δύο μόνον εἶναι κόρακας, ὄντων οὐκ ὀλίγων ἐν τοῖς πλησίον τόποις.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/ἱστοριῶν_παραδόξων_συναγωγή/g_2/1/19,Paragraph,1,,"Τῶν δὲ Λιβύων καλοῦνται Ψύλλοι τινές, παρ' οἷς ἀνάπαλίν τι γίνεται τούτου· ὑπὸ γὰρ τῶν ἀσπίδων οὗτοι μὲν οὐδὲν πάσχουσιν τυπτόμενοι, τῶν δὲ λοιπῶν οὐκ ἔστιν ὅστις διαφεύγει δηχθείς.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/ἱστοριῶν_παραδόξων_συναγωγή/g_2/1/20,Paragraph,1,,"Ἐν Λυκίᾳ φύεταί τι αἰγόλεθρον, ὃ τῶν μὲν ἐγχωρίων αἰγῶν οὐδεμία γεύεται, ξένη δ' ὅταν ἐμπέσῃ καὶ διὰ τὴν ἄγνοιαν φάγῃ τῆς βοτάνης, ἀπόλλυται διαφθαρεῖσα τὸν καλούμενον ἐχῖνον τῆς κοιλίας.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/ἱστοριῶν_παραδόξων_συναγωγή/g_2/1/21,Paragraph,1,,"Τῆς δὲ Καρυστίας καὶ τῆς Ἀνδρίας χώρας ἐστὶν πλησίον νῆσος, ἡ καλουμένη Γύαρος. ἐνταῦθα οἱ μῦες διατρώγουσιν τὸν σίδηρον. ἐν δὲ τῇ νήσῳ θανάσιμός ἐστιν ἡ ἄχερδος· κἂν εἰς ἄλλο δένδρον ἐμπήξῃς ἀφαυαίνει.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/ἱστοριῶν_παραδόξων_συναγωγή/g_2/1/23,Paragraph,1,,"Ἴδια δὲ καὶ περὶ τὰς συγκρίσεις καὶ ἀλλοιώσεις τῶν ζῴων, ἔτι δὲ γενέσεις. οἷον ἐν Αἰγύπτῳ τὸν βοῦν ἐὰν κατορύξῃς ἐν τόποις τισίν, ὥστε αὐτὰ τὰ κέρατα τῆς γῆς ὑπερέχειν, εἶθ' ὕστερον ἀποπρίσῃς, λέγουσιν μελίττας ἐκπέτεσθαι· σαπέντα γὰρ αὐτὸν εἰς τοῦτο διαλύεσθαι τὸ ζῷον. ᾧ καὶ φαίνεται Φιλητᾶς προσέχειν, ἱκανῶς ὢν περίεργος· προσαγορεύει οὖν αὐτὰς βουγενεῖς λέγων· βουγενέας φάμενος προσεβήσαο μακρὰ μελίσσας. φασὶ δὲ καὶ τὸν κροκόδειλον σκορπίους γεννᾶν καὶ ἐκ τῶν ἵππων σφῆκας γεννᾶσθαι. καί τις Ἀρχέλαος Αἰγύπτιος τῶν ἐν ἐπιγράμμασιν ἐξηγουμένων τὰ παράδοξα τῷ Πτολεμαίῳ περὶ μὲν τῶν σκορπίων οὕτως εἴρηκεν· εἰς ὑμᾶς κροκόδειλον ἀποφθίμενον διαλύει, σκορπίοι, ἡ πάντα ζῳοθετοῦσα φύσις. περὶ δὲ τῶν σφηκῶν· ἐκ νέκυος ταύτην ἵππου γράψασθε γενέθλην, σφῆκας· ἴδ' ἐξ οἵων οἷα τίθησι φύσις. ὁ δὲ Ἀριστοτέλης καὶ ἐκ τῶν σισυμβρίων φησὶν σαπέντων σκορπίους γίνεσθαι.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/ἱστοριῶν_παραδόξων_συναγωγή/g_2/1/24,Paragraph,1,,"Οὐχ ἧττον δὲ τούτων θαυμάσια τὰ φθονερὰ τῶν ὠφελούντων, οἷον ὁ γαλεώτης ὅταν ἐκδύῃ τὸ γῆρας, ἐπιστραφεὶς κατέπιεν· ἐπιληψίας γάρ ἐστιν, φασίν, ὡς ὁ Ἀριστοτέλης καταγράφει, φάρμακον. ὡσαύτως δ' ἡ φώκη μετὰ τὸ τεκεῖν ἐμεῖ τὸν ὀρόν· καὶ γὰρ τοῦτο πρὸς τὴν αὐτὴν ἀρρωστίαν χρήσιμον. τὰς δὲ ἵππους τὸ ἐπιφυόμενον τοῖς ἐμβρύοις ἱππομανὲς ἀπεσθίειν· γίνεσθαι δὲ τοῦτο ἐπὶ τοῦ μετώπου καὶ πρὸς πολλὰ ζητεῖσθαι. τὴν δὲ ἔλαφον τὸ δεξιὸν κέρας κατορύσσειν· εἶναι δὲ καὶ τοῦτο ἐν πολλοῖς χρήσιμον. ταῦτα μὲν οὖν εἴτε κατὰ προαίρεσιν εἴτε κατὰ τύχην οὕτως ἔχει, πολλῆς ἐστιν ἐπιστάσεως δεόμενα.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/ἱστοριῶν_παραδόξων_συναγωγή/g_2/1/25,Paragraph,1,,"Ὁ δὲ πολύπους ἐν τῷ χειμῶνι τὰς πλεκτάνας αὐτοῦ κατεσθίει· τοῦτ' ἐστιν ἤματι χειμερίῳ, ὅτ' ἀνόστεος ὃν πόδα τέμνει. τῶν δὲ γαλεῶν τὰ ἔμβρυα ἐξιόντα ἐκ τῆς κοιλίας νέμεται καὶ πάλιν εἰσδύεται κατὰ τὸ στόμα. ἡ δὲ λέαινα δὶς οὐ κυίσκεται· τοῖς γὰρ ἐμβρύοις, ὥς φησιν Ἡρόδοτος, συνεκβάλλει τὰς μήτρας. οὐδὲ ἔχιδνα δίς· ἐσθίει γὰρ αὐτῆς τὴν κοιλίαν τὰ ἔμβρυα.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/ἱστοριῶν_παραδόξων_συναγωγή/g_2/1/26,Paragraph,1,,"Ἡ νυκτερὶς δὲ μόνον τῶν ὀρνέων ὀδόντας ἔχει καὶ μαστοὺς καὶ γάλα. φησὶν δὲ ὁ Ἀριστοτέλης καὶ φώκην καὶ φάλαιναν ἴσχειν γάλα. τούτων δὲ οὐχ ἧττον καταγράφει τερατῶδες· ἐν Λήμνῳ γάρ φησιν ἀμελχθῆναι γάλα τράγου τοσοῦτον, ὥστε τροφαλίδας γενέσθαι.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/ἱστοριῶν_παραδόξων_συναγωγή/g_2/1/27,Paragraph,1,,"Τῶν δὲ ἀλκυόνων οἱ ἄρσενες κηρύλοι καλοῦνται· ὅταν οὖν ὑπὸ τοῦ γήρως ἀσθενήσωσιν καὶ μηκέτι δύνωνται πέτεσθαι, φέρουσιν αὐτοὺς αἱ θήλειαι ἐπὶ τῶν πτερῶν λαβοῦσαι. καὶ ἔστι τὸ ὑπὸ τοῦ Ἀλκμᾶνος λεγόμενον τούτῳ συνῳκ⟨ε⟩ιωμένον· φησὶν γὰρ ἀσθενὴς ὢν διὰ τὸ γῆρας καὶ τοῖς χοροῖς οὐ δυνάμενος συμπεριφέρεσθαι οὐδὲ τῇ τῶν παρθένων ὀρχήσει· οὔ μ' ἔτι, παρθενικαὶ μελιγάρυες, ἱερόφωνοι, γυῖα φέρειν δύναται· βάλε δή, βάλε κηρύλος εἴην, ὅς τ' ἐπὶ κύματος ἄνθος ἅμ' ἀλκυόνεσσι ποτῆται νηδεὲς ἦτορ ἔχων, ἁλιπόρφυρος εἴαρος ὄρνις.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/ἱστοριῶν_παραδόξων_συναγωγή/g_2/1/28,Paragraph,1,,"Ἱκανῶς δὲ καὶ ὁ ποιητὴς λέγεται παρὰ πάντων ἐπιμελὴς καὶ πολυπράγμων εἶναι· ὁ γὰρ Ὀδυσσεὺς ἐπιφερομένων αὐτῷ τῶν κυνῶν ἐν τῇ πρὸς τὸν συβώτην ἀναβάσει ἕζετο κερδοσύνῃ, σκῆπτρον δέ οἱ ἔκπεσε χειρός. οὐ γάρ φασιν, ὅταν διωκόμενός τις συγκαθίσῃ, ἀδικεῖν τοὺς κύνας.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/ἱστοριῶν_παραδόξων_συναγωγή/g_2/1/29,Paragraph,1,,"Θαυμαστὰ δὲ καὶ τὰ τοῖς τόποις συναφομοιούμενα, οἷον ὅ τε πολύπους· γίνεται γὰρ ἀδιάγνωστος τῷ χρώματι τοῦ ἐδάφους καὶ παντὸς ᾧ ἂν περιπλακῇ, ὥστε εἶναι δύσεργον αὐτοῦ τὴν θήραν· ὅθεν δὴ καὶ ὁ ποιητὴς τὸ θρυλούμενον ἔγραψεν· πουλύποδος ὡς τέκνον ἔχων ἐν στήθεσι θυμόν, τοῖσιν ἐφαρμόζειν.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/ἱστοριῶν_παραδόξων_συναγωγή/g_2/1/31,Paragraph,1,,"Ἀριστοτέλης δέ φησι καὶ τὸν καλούμενον τάρανδον τοῦτο πάσχειν, ὄντα τετράπουν καὶ σχεδὸν ἴσον ὄνῳ καὶ παχύδερμον καὶ τετριχωμένον, καὶ θαυμαστὸν εἶναι πῶς αἱ τρίχες οὕτως ὀξέως ἀλλοιοῦνται.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/ἱστοριῶν_παραδόξων_συναγωγή/g_2/1/33,Paragraph,1,,"Φησὶν περὶ Κωνώπιον τῆς Μαιώτιδος λίμνης τοὺς λύκους παρὰ τῶν ἁλιέων λαμβάνοντας τροφὴν φυλάττειν τὴν θήραν· ἂν δ' ὑπολάβωσίν τι ἀδικεῖσθαι, λυμαίνεσθαι τὰ λίνα καὶ τοὺς ἰχθύας αὐτῶν.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/ἱστοριῶν_παραδόξων_συναγωγή/g_2/1/34,Paragraph,1,,"Ἐν Θρᾴκῃ δὲ τῇ κληθείσῃ ποτὲ Κεδριπόλει τοὺς ἀνθρώπους καὶ τοὺς ἱέρακας κοινῇ θηρεύειν τὰ ὀρνιθάρια· τοὺς μὲν γὰρ σοβεῖν τοῖς ξύλοις, τοὺς δὲ ἱέρακας καταδιώκειν, τὰ δὲ φεύγοντα εἰς τοὺς ἀνθρώπους ἐμπίπτειν· διὸ καὶ μεταδιδόναι τοῖς ἱέραξιν αὐτοὺς τῶν ληφθέντων.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/ἱστοριῶν_παραδόξων_συναγωγή/g_2/1/35,Paragraph,1,,"Τὰς δ' ἐλάφους λέγει τίκτειν παρὰ τὰς ὁδούς, φευγούσας τὰ θηρία· ἥκιστα γὰρ ἐπιτίθεσθαι τοὺς λύκους ἐνθάδε· ἄγειν δὲ καὶ τὰ τέκνα ἐπὶ τῶν σταθμῶν, ἐθιζούσας οὗ δεῖ ἀποφεύγειν· εἶναι δὲ τοῦτο πέτραν ἀπορρῶγα, μίαν ἔχουσαν ὁδόν. ἤδη δὲ διειλῆφθαι ἀχαιίνην ἔλαφον κιττὸν ἔχουσαν ἐπὶ τῶν κεράτων ὡς ἂν ἐνύγρων ὄντων. ἁλίσκεσθαι δὲ ἐλάφους καὶ συριττόντων καὶ ᾀδόντων, ὥστε καὶ κατακλίνεσθαι ὑπὸ τῆς ἡδονῆς.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/ἱστοριῶν_παραδόξων_συναγωγή/g_2/1/36,Paragraph,1,,"Τὰς δ' ἐν Κρήτῃ αἶγας τὰς ἀγρίας, ὅταν τοξευθῶσιν, ζητεῖν τὴν δίκταμνον· δοκεῖ γὰρ ἐκβλητικὸν εἶναι τῶν βελῶν.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/ἱστοριῶν_παραδόξων_συναγωγή/g_2/1/37,Paragraph,1,,"Τὴν δὲ πάρδαλιν φάναι τινὰς κατανενοηκυῖαν, ὅτι τὰ ζῷα τῇ ὀσμῇ αὐτῆς χαίρει, ἀποκρύπτειν ἑαυτὴν καὶ οὕτως θηρεύειν τὰ προσπορευόμενα ἐγγύς.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/ἱστοριῶν_παραδόξων_συναγωγή/g_2/1/38,Paragraph,1,,"Τὸν δὲ ἰχνεύμονα, ὅταν ἴδῃ ὄφιν τὴν ἀσπίδα, οὐ πρότερον ἐπιτίθεσθαι πρὶν καλέσαι βοηθοὺς ἄλλους· πρὸς δὲ τὰ δήγματα καὶ τὰς πληγὰς πηλῷ καταπλάττειν ἑαυτούς· βρέξαντας γὰρ τὸ σῶμα κυλίεσθαι ἐν τῷ κονιορτῷ.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/ἱστοριῶν_παραδόξων_συναγωγή/g_2/1/39,Paragraph,1,,"Τῶν δὲ κροκοδείλων λέγει τοὺς τροχίλους ἐκκαθαίρειν τοὺς ὀδόντας καὶ ἀπὸ τούτων τρέφεσθαι, τὸν δὲ ὠφελούμενον αἰσθάνεσθαι, καὶ ὅταν ἐξελθεῖν βούληται ὁ τρόχιλος, τὸν αὐχένα κινεῖν, ἵνα μὴ συνδηχθῇ.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/ἱστοριῶν_παραδόξων_συναγωγή/g_2/1/40,Paragraph,1,,"Τὴν δὲ χελώνην, ὅταν ὄφεως φάγῃ, ἐπεσθίειν ὀριγάνου. καί ποτέ τινος παρατηρήσαντος καὶ ἐκτίλαντος τὴν ὀρίγανον οὐκ ἔχουσαν ἐπιφαγεῖν τελευτῆσαι.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/ἱστοριῶν_παραδόξων_συναγωγή/g_2/1/41,Paragraph,1,,"Τὴν δὲ γαλῆν, ὅταν μάχηται μετὰ τοῦ ὄφεως, τοῦ πηγάνου προεσθίειν· πολέμιον γὰρ εἶναι τῷ ὄφει τὴν ὀσμήν. καὶ πρὸς τὰς πληγὰς δὲ τοῦ ὄφεως βοηθεῖν τὸ πήγανον ἐν ἀκράτῳ διηθηθὲν καὶ ποθέν. καὶ γὰρ ὗς ὅταν ὑπὸ τοῦ ὄφεως δηχθῇ, φέρεται εὐθέως ἐπὶ τοὺς ποταμοὺς καὶ ζητεῖ τὸν καρκίνον. ἔστιν δὲ καὶ τοῦτο τῶν καταγραφομένων καὶ βοηθεῖ πρὸς τὰς πληγὰς τοῦ ὄφεως ἰσχυρῶς.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/ἱστοριῶν_παραδόξων_συναγωγή/g_2/1/42,Paragraph,1,,"Ἡ φάττα δέ, ὅταν πληγῇ, τὴν ὀρίγανον ἔσαξεν εἰς τὸ ἕλκος καὶ γίνεται τοῦτον τὸν τρόπον ὑγιής.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/ἱστοριῶν_παραδόξων_συναγωγή/g_2/1/43,Paragraph,1,,"Ὁ δ' οὖν Ἀριστοτέλης τὴν χελιδόνα φησὶν ἐν τῇ σκηνοποιίᾳ συγκαταπλέκειν τοῖς κάρφεσιν τὸν πηλόν, κἂν ἐλλίπῃ πηλός, βρέχουσαν αὐτὴν κυλίεσθαι καὶ ταῖς πτέρυξιν ἀναλαμβάνειν, στιβαδοποιεῖσθαί τε καθάπερ ἄνθρωπον κάτωθεν ὑποτιθεῖσαν τὰ σκληρά· τοῖς τε νεοττοῖς τὴν τροφὴν διδόναι κατὰ μέρος, παρατηροῦσαν ἵνα μὴ δὶς τοῖς αὐτοῖς δῷ· τὴν δὲ κόπρον μικρῶν μὲν ὄντων αὐτὴν ἐκβάλλειν, αὐξηθέντων δὲ διδάσκειν ἔξω στραφέντα τὰ νεόττια ἀφοδεύειν.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/ἱστοριῶν_παραδόξων_συναγωγή/g_2/1/44,Paragraph,1,,"Τὰς δὲ περιστερὰς οὐ θέλειν πλείοσιν συνευνάζεσθαι οὐδὲ προλείπειν τὴν συνουσίαν, ἐὰν μὴ χῆρος ἢ χήρα γένηται· τοῖς δὲ νεοττοῖς τῆς ἁλμυριζούσης γῆς διαμασησαμένας εἰσπτύειν εἰς τὸ στόμα προπαρασκευαζούσας τροφήν.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/ἱστοριῶν_παραδόξων_συναγωγή/g_2/1/45,Paragraph,1,,"Τοὺς δὲ πέρδικας, ὅταν θηρεύῃ τις τοὺς νεοττούς, προκυλίεσθαι τοῦ θηρεύοντος ὡς ἐπιλήπτους ὄντας καὶ ἐπισπᾶσθαι, ἕως ἂν διαδρᾷ τὰ νεόττια. διὰ δὲ τὸ εἶναι ἀφροδισιαστικοὺς λυμαίνεσθαι τὰ ᾠά, ἵνα μὴ ἐπῳάξῃ ἡ θήλεια, τὴν δὲ ἀντιμηχανᾶσθαι καὶ διαδρᾶσαν τίκτειν. τοὺς δὲ χήρους μάχεσθαι πρὸς αὐτούς, τὸν δὲ ἡττηθέντα ἀκολουθεῖν ὀχευόμενον ὑπὸ μόνου τούτου.",,
