parent_uri,type,id,title,text,author,work
http://ns.inria.fr/zoomathia/PS-ARISTOTELES/περὶ_θαυμασίων_ἀκουσμάτων/g/1/11,Paragraph,1,,"Τὰς χελώνας λέγουσιν, ὅταν ἔχεως φάγωσιν, ἐπεσθίειν τὴν ὀρίγανον, ἐὰν δὲ μὴ θᾶττον εὕρῃ, ἀποθνήσκειν. πολλοὺς δ' ἀποπειράζοντας τῶν ἀγραυλούντων εἰ τοῦτ' ἀληθές ἐστιν, ὅταν ἴδωσιν αὐτὴν τοῦτο πράττουσαν, ἐκτίλλειν τὴν ὀρίγανον· τοῦτο δὲ ὅταν ποιήσωσι, μετὰ μικρὸν αὐτὴν ὁρᾶσθαι ἀποθνήσκουσαν.",,
http://ns.inria.fr/zoomathia/PS-ARISTOTELES/περὶ_θαυμασίων_ἀκουσμάτων/g/1/12,Paragraph,1,,"Τὸ τῆς ἰκτίδος λέγεται αἰδοῖον εἶναι οὐχ ὅμοιον τῇ φύσει τῶν λοιπῶν ζῴων, ἀλλὰ στερεὸν διὰ παντὸς οἷον ὀστοῦν, ὅπως ἄν ποτε διακειμένη τύχῃ. φασὶ δὲ στραγγουρίας αὐτὸ φάρμακον εἶναι ἐν τοῖς ἀρίστοις, καὶ δίδοσθαι ἐπιξυόμενον.",,
http://ns.inria.fr/zoomathia/PS-ARISTOTELES/περὶ_θαυμασίων_ἀκουσμάτων/g/1/13,Paragraph,1,,"Τὸν δρυοκολάπτην φασὶ τὸ ὄρνεον ἐπὶ τῶν δένδρων βαδίζειν ὥσπερ τοὺς ἀσκαλαβώτας, καὶ ὕπτιον καὶ ἐπὶ τὴν γαστέρα. νέμεσθαι δὲ λέγεται καὶ τοὺς ἐκ τῶν δένδρων σκώληκας, καὶ οὕτω σφόδρα κατὰ βάθους ὀρύττειν τὰ δένδρα ζητοῦντα τοὺς σκώληκας ὥστε καὶ καταβάλλειν αὐτά.",,
http://ns.inria.fr/zoomathia/PS-ARISTOTELES/περὶ_θαυμασίων_ἀκουσμάτων/g/1/14,Paragraph,1,,"Φασὶ τοὺς πελεκᾶνας τὰς ἐν τοῖς ποταμοῖς γινομένας κόγχας ὀρύττοντας καταπίνειν, ἔπειτα ὅταν πλῆθος εἰσφρήσωσιν αὐτῶν, ἐξεμεῖν, εἶθ' οὕτως τὰ μὲν κρέα ἐσθίειν τῶν κογχῶν, τῶν δ' ὀστράκων μὴ ἅπτεσθαι.",,
http://ns.inria.fr/zoomathia/PS-ARISTOTELES/περὶ_θαυμασίων_ἀκουσμάτων/g/1/15,Paragraph,1,,"Ἐν Κυλλήνῃ φασὶ τῆς Ἀρκαδίας τοὺς κοσσύφους λευκοὺς γίνεσθαι, ἄλλοθι δ' οὐδαμῇ, καὶ φωνὰς ποικίλας προΐεσθαι, ἐκπορεύεσθαί τε πρὸς τὴν σελήνην. τὴν δ' ἡμέραν εἴ τις ἐπιχειροίη, σφόδρα δυσθηράτους εἶναι.",,
http://ns.inria.fr/zoomathia/PS-ARISTOTELES/περὶ_θαυμασίων_ἀκουσμάτων/g/1/21,Paragraph,1,,Τὰς μελίττας λέγουσιν ὑπὸ μύρου καροῦσθαι καὶ οὐκ ἀνέχεσθαι τὴν ὀσμήν· ἔνιοι δὲ λέγουσι μάλιστα τοὺς μεμυρισμένους τύπτειν.,,
http://ns.inria.fr/zoomathia/PS-ARISTOTELES/περὶ_θαυμασίων_ἀκουσμάτων/g/1/23,Paragraph,1,,"Περὶ Θετταλίαν μνημονεύουσιν ὄφεις ζωογονηθῆναι τοσούτους ὥστε, εἰ μὴ ὑπὸ τῶν πελαργῶν ἀνῃροῦντο, ἐκχωρῆσαι ἂν αὐτούς. διὸ δὴ καὶ τιμῶσι τοὺς πελαργούς, καὶ κτείνειν οὐ νόμος· καὶ ἐάν τις κτείνῃ, ἔνοχος τοῖς αὐτοῖς γίνεται οἷσπερ καὶ ὁ ἀνδροφόνος.",,
http://ns.inria.fr/zoomathia/PS-ARISTOTELES/περὶ_θαυμασίων_ἀκουσμάτων/g/1/25,Paragraph,1,,Ἐν Κύπρῳ τῇ νήσῳ λέγεται τοὺς μῦς τὸν σίδηρον ἐσθίειν.,,
http://ns.inria.fr/zoomathia/PS-ARISTOTELES/περὶ_θαυμασίων_ἀκουσμάτων/g/1/26,Paragraph,1,,"Φασὶ δὲ καὶ τοὺς Χάλυβας ἔν τινι ὑπερκειμένῳ αὐτοῖς νησιδίῳ τὸ χρυσίον συμφορεῖσθαι παρὰ πλειόνων. διὸ δὴ καὶ τοὺς ἐν τοῖς μετάλλοις ἀνασχίζουσιν, ὡς ἔοικεν.",,
http://ns.inria.fr/zoomathia/PS-ARISTOTELES/περὶ_θαυμασίων_ἀκουσμάτων/g/1/27,Paragraph,1,,"Λέγεται δὲ ἐκ Σούσων εἰς Μηδίαν ἰούσιν ἐν τῷ δευτέρῳ σταθμῷ σκορπίων ἄπλετόν τι πλῆθος γίνεσθαι. διὸ καὶ ὁ βασιλεὺς ὁ Περσῶν, ὅτε διοδεύοι, τρεῖς ἡμέρας ἔμενε, πᾶσι τοῖς αὑτοῦ συντάσσων ἐκθηρεύειν· τῷ δὲ πλείστους θηρεύσαντι ἆθλον ἐδίδου.",,
http://ns.inria.fr/zoomathia/PS-ARISTOTELES/περὶ_θαυμασίων_ἀκουσμάτων/g/1/28,Paragraph,1,,"Ἐν Κυρήνῃ δέ φασιν οὐχ ἓν εἶναι μυῶν γένος, ἀλλὰ πλείω καὶ διάφορα καὶ ταῖς μορφαῖς καὶ ταῖς χρόαις· ἐνίους γὰρ πλατυπροσώπους, ὥσπερ αἱ γαλαῖ, γίνεσθαι, τινὰς δὲ ἐχινώδεις, οὓς καλοῦσιν ἐχίνας.",,
http://ns.inria.fr/zoomathia/PS-ARISTOTELES/περὶ_θαυμασίων_ἀκουσμάτων/g/1/30,Paragraph,1,,"Ἐν δὲ Σκύθαις τοῖς καλουμένοις Γελωνοῖς φασὶ θηρίον τι γίνεσθαι, σπάνιον μὲν ὑπερβολῇ, ὃ ὀνομάζεται τάρανδος· λέγεται δὲ τοῦτο μεταβάλλειν τὰς χρόας τῆς τριχὸς καθ' ὃν ἂν καὶ τόπον ᾖ. διὰ δὲ τοῦτο εἶναι δυσθήρατον [καὶ διὰ τὴν μεταβολήν]· καὶ γὰρ δένδρεσι καὶ τόποις, καὶ ὅλως ἐν οἷς ἂν ᾖ, τοιοῦτον τῇ χρόᾳ γίνεσθαι. θαυμασιώτατον δὲ τὸ τὴν τρίχα μεταβάλλειν· τὰ γὰρ λοιπὰ τὸν χρῶτα, οἷον ὅ τε χαμαιλέων καὶ ὁ πολύπους. τὸ δὲ μέγεθος ὡσανεὶ βοῦς. τοῦ δὲ προσώπου τὸν τύπον ὅμοιον ἔχει ἐλάφῳ.",,
http://ns.inria.fr/zoomathia/PS-ARISTOTELES/περὶ_θαυμασίων_ἀκουσμάτων/g/1/60,Paragraph,1,,"Ἐκ τοῦ ζεύγους δὲ τῶν ἀετῶν θάτερον τῶν ἐγγόνων ἁλιαίετος γίνεται παραλλάξ, ἕως ἂν σύζυγα γένηται. ἐκ δὲ ἁλιαιέτων φήνη γίνεται, ἐκ δὲ τούτων περκνοὶ καὶ γῦπες· οὗτοι δ' οὐκέτι διορίζουσι περὶ τοὺς γῦπας, ἀλλὰ γεννῶσι τοὺς μεγάλους γῦπας· οὗτοι δ' εἰσὶν ἄγονοι. σημεῖον δὲ τοῦτο, διότι νεοττιὰν οὐδεὶς ἑώρακε γυπὸς μεγάλου.",,
http://ns.inria.fr/zoomathia/PS-ARISTOTELES/περὶ_θαυμασίων_ἀκουσμάτων/g/1/63,Paragraph,1,,"Ἐν τῷ Πόντῳ λέγουσι τοῦ χειμῶνος τῶν ὀρνέων τινὰ εὑρίσκεσθαι φωλεύοντα, οὔτε ἀφοδεύοντα, οὔτε δὲ ὅταν τὰ πτερὰ αὐτῶν τίλλωσιν, αἰσθάνεσθαι, οὔτε ὅταν ἐπὶ τὸν ὀβελίσκον ἀναπαρῇ. ἀλλ' ὅταν ὑπὸ τοῦ πυρὸς διακαυθῇ. πολλοὺς δὲ καὶ τῶν ἰχθύων λέγουσι περικοπέντας καὶ περιτμηθέντας μὴ αἰσθάνεσθαι, ἀλλ' ὅταν ὑπὸ τοῦ πυρὸς διαθερμανθῶσιν.",,
http://ns.inria.fr/zoomathia/PS-ARISTOTELES/περὶ_θαυμασίων_ἀκουσμάτων/g/1/64,Paragraph,1,,"Ἡ μέλιττα δοκεῖ τὰς τροπὰς σημαίνειν τῷ ἐπὶ τὰ ἔργα βαδίζειν, ᾧ καὶ οἱ μελιττοπόλοι σημείῳ χρῶνται· ἠρεμία γὰρ αὐτῶν γίνεται. δοκοῦσι δὲ καὶ οἱ τέττιγες ᾄδειν μετὰ τροπάς.",,
http://ns.inria.fr/zoomathia/PS-ARISTOTELES/περὶ_θαυμασίων_ἀκουσμάτων/g/1/65,Paragraph,1,,Φασὶ δὲ καὶ τὸν ἐχῖνον ἄσιτον διαμένειν ἄχρι ἐνιαυτοῦ.,,
http://ns.inria.fr/zoomathia/PS-ARISTOTELES/περὶ_θαυμασίων_ἀκουσμάτων/g/1/66,Paragraph,1,,"Τὸν δὲ γαλεώτην, ὅταν ἐκδύσηται τὸ δέρμα, καθάπερ οἱ ὄφεις, ἐπιστραφέντα καταπίνειν· τηρεῖσθαι γὰρ ὑπὸ τῶν ἰατρῶν διὰ τὸ χρήσιμον εἶναι τοῖς ἐπιληπτικοῖς.",,
http://ns.inria.fr/zoomathia/PS-ARISTOTELES/περὶ_θαυμασίων_ἀκουσμάτων/g/1/67,Paragraph,1,,"Λέγουσι δὲ καὶ τὸ τῆς ἄρκτου στέαρ, ὅταν διαπεπηγὸς ᾖ διὰ τὸν χειμῶνα, καθ' ὃν ἂν χρόνον ἐκείνη φωλεύῃ, αὐξάνεσθαι καὶ ὑπεραίρειν τὰ ἀγγεῖα ἐν οἷς ἂν ᾖ.",,
http://ns.inria.fr/zoomathia/PS-ARISTOTELES/περὶ_θαυμασίων_ἀκουσμάτων/g/1/68,Paragraph,1,,Ἐν Κυρήνῃ φασὶ τοὺς ὄντας βατράχους ἀφώνους τὸ παράπαν εἶναι. καὶ ἐν Μακεδονίᾳ ἐν τῇ τῶν Ἡμαθιωτῶν χώρᾳ τοὺς σῦς εἶναι μώνυχας.,,
http://ns.inria.fr/zoomathia/PS-ARISTOTELES/περὶ_θαυμασίων_ἀκουσμάτων/g/1/69,Paragraph,1,,Ἐν Καππαδοκίᾳ φασὶν ἡμιόνους εἶναι γονίμους καὶ ἐν Κρήτῃ αἰγείρους καρποφόρους.,,
http://ns.inria.fr/zoomathia/PS-ARISTOTELES/περὶ_θαυμασίων_ἀκουσμάτων/g/1/70,Paragraph,1,,"Φασὶ δὲ καὶ ἐν Σερίφῳ τοὺς βατράχους οὐκ ᾄδειν· ἐὰν δὲ εἰς ἄλλον τόπον μετενεχθῶσιν, ᾄδουσιν.",,
http://ns.inria.fr/zoomathia/PS-ARISTOTELES/περὶ_θαυμασίων_ἀκουσμάτων/g/1/71,Paragraph,1,,Ἐν Ἰνδοῖς ἐν τῷ Κέρατι καλουμένῳ ἰχθύδιά φασι γίνεσθαι ἃ ἐν τῷ ξηρῷ πλανᾶται καὶ πάλιν ἀποτρέχει εἰς τὸν ποταμόν.,,
http://ns.inria.fr/zoomathia/PS-ARISTOTELES/περὶ_θαυμασίων_ἀκουσμάτων/g/1/72,Paragraph,1,,"Φασὶ δὲ καὶ περὶ Βαβυλῶνά τινες ἰχθύας τινὰς μένειν ἐν ταῖς τρώγλαις ταῖς ἐχούσαις ὑγρότητα ξηραινομένου τοῦ ποταμοῦ· τούτους ἐξιόντας ἐπὶ τὰς ἅλως νέμεσθαι, καὶ βαδίζειν ἐπὶ τῶν πτερύγων, καὶ ἀνακινεῖν τὴν οὐράν· καὶ ὅταν διώκωνται, φεύγειν καὶ εἰσδύντας ἀντιπροσώπως ἵστασθαι· πολλάκις γὰρ προσιέναι τινὰς καὶ ἐρεθίζειν. ἔχουσι δὲ τὴν κεφαλὴν ὁμοίαν βατράχῳ θαλαττίῳ, τὸ δὲ ἄλλο σῶμα κωβιῷ, βραγχία δὲ ὥσπερ καὶ οἱ ἄλλοι ἰχθύες.",,
http://ns.inria.fr/zoomathia/PS-ARISTOTELES/περὶ_θαυμασίων_ἀκουσμάτων/g/1/73,Paragraph,1,,"Ἐν Ἡρακλείᾳ δὲ τῇ ἐν τῷ Πόντῳ καὶ ἐν Ῥηγίῳ γίνεσθαί φασιν ὀρυκτοὺς ἰχθῦς, τούτους δὲ μάλιστα κατὰ τὰ ποτάμια καὶ τὰ ἔνυδρα χωρία. συμβαίνειν δέ ποτε ἀναξηραινομένων τῶν χωρίων κατά τινας χρόνους συστέλλεσθαι κατὰ γῆς, εἶτα μᾶλλον ἀναξηραινομένης διώκοντας τὴν ὑγρότητα δύεσθαι εἰς τὴν ἰλύν, εἶτα ξηραινομένης διαμένειν ἐν τῇ ἰκμάδι, ὥσπερ τὰ ἐν ταῖς φωλεαῖς διαρκοῦντα. ὅταν δὲ ἀνασκάπτωνται πρὶν ἢ τὰ ὕδατα ἐπιγενέσθαι, τότε κινεῖσθαι.",,
http://ns.inria.fr/zoomathia/PS-ARISTOTELES/περὶ_θαυμασίων_ἀκουσμάτων/g/1/74,Paragraph,1,,"Φασὶ δὲ καὶ περὶ Παφλαγονίαν τοὺς ὀρυκτοὺς γίνεσθαι ἰχθῦς κατὰ βάθους, τούτους δὲ τῇ ἀρετῇ ἀγαθούς, οὔτε ὑδάτων φανερῶν πλησίον ὄντων οὔτε ποταμῶν ἐπιρρεόντων, ἀλλ' αὐτῆς ζωογονούσης τῆς γῆς.",,
http://ns.inria.fr/zoomathia/PS-ARISTOTELES/περὶ_θαυμασίων_ἀκουσμάτων/g/1/75,Paragraph,1,,"Τὰς ἐν Ἠπείρῳ ἐλάφους κατορύττειν φασὶ τὸ δεξιὸν κέρας, ὅταν ἀποβάλωσι, καὶ εἶναι πρὸς πολλὰ χρήσιμον.",,
http://ns.inria.fr/zoomathia/PS-ARISTOTELES/περὶ_θαυμασίων_ἀκουσμάτων/g/1/76,Paragraph,1,,Καὶ τὴν λύγκα δέ φασι τὸ οὖρον κατακαλύπτειν διὰ τὸ πρὸς ἄλλα τε χρήσιμον εἶναι καὶ τὰς σφραγῖδας.,,
http://ns.inria.fr/zoomathia/PS-ARISTOTELES/περὶ_θαυμασίων_ἀκουσμάτων/g/1/77,Paragraph,1,,"Φασὶ δὲ καὶ τὴν φώκην ἐξεμεῖν τὴν πυτίαν, ὅταν ἁλίσκηται· εἶναι δὲ φαρμακῶδες καὶ τοῖς ἐπιληπτικοῖς χρήσιμον.",,
http://ns.inria.fr/zoomathia/PS-ARISTOTELES/περὶ_θαυμασίων_ἀκουσμάτων/g/1/79,Paragraph,1,,"Ἐν τῇ Διομηδείᾳ νήσῳ, ἣ κεῖται ἐν τῷ Ἀδρίᾳ, φασὶν ἱερόν τι εἶναι τοῦ Διομήδους θαυμαστόν τε καὶ ἅγιον, περὶ δὲ τὸ ἱερὸν κύκλῳ περικαθῆσθαι ὄρνιθας μεγάλους τοῖς μεγέθεσι, καὶ ῥύγχη ἔχοντας μεγάλα καὶ σκληρά. τούτους λέγουσιν, ἐὰν μὲν Ἕλληνες ἀποβαίνωσιν εἰς τὸν τόπον, ἡσυχίαν ἔχειν, ἐὰν δὲ τῶν βαρβάρων τινὲς τῶν περιοίκων, ἀνίπτασθαι καὶ αἰωρουμένους κατααράσσειν αὐτοὺς εἰς τὰς κεφαλὰς αὐτῶν, καὶ τοῖς ῥύγχεσι τιτρώσκοντας ἀποκτείνειν. μυθεύεται δὲ τούτους γενέσθαι ἐκ τῶν ἑταίρων τῶν τοῦ Διομήδους, ναυαγησάντων μὲν αὐτῶν περὶ τὴν νῆσον, τοῦ δὲ Διομήδους δολοφονηθέντος ὑπὸ τοῦ Αἰνέου τοῦ τότε βασιλέως τῶν τόπων ἐκείνων γενομένου.",,
http://ns.inria.fr/zoomathia/PS-ARISTOTELES/περὶ_θαυμασίων_ἀκουσμάτων/g/1/80,Paragraph,1,,"Παρὰ τοῖς Ὀμβρικοῖς φασὶ τὰ βοσκήματα τίκτειν τρὶς τοῦ ἐνιαυτοῦ, καὶ τοὺς καρποὺς αὐτοῖς τὴν γῆν πολλαπλασίους ἀνίεσθαι τῶν καταβαλλομένων· εἶναι δὲ καὶ τὰς γυναῖκας πολυγόνους καὶ σπανίως ἓν τίκτειν, τὰς δὲ πλείστας δύο καὶ τρία.",,
http://ns.inria.fr/zoomathia/PS-ARISTOTELES/περὶ_θαυμασίων_ἀκουσμάτων/g/1/83,Paragraph,1,,"Ἐν Κρήτῃ λύκους καὶ ἄρκτους τούς τ' ἔχεις, ὁμοίως δὲ καὶ τὰ παραπλήσια τούτοις θηρία οὔ φασι γίνεσθαι διὰ τὸ τὸν Δία γενέσθαι ἐν αὐτῇ.",,
http://ns.inria.fr/zoomathia/PS-ARISTOTELES/περὶ_θαυμασίων_ἀκουσμάτων/g/1/86,Paragraph,1,,"Φασὶ δὲ παρὰ τοῖς Κελτοῖς φάρμακον ὑπάρχειν τὸ καλούμενον ὑπ' αὐτῶν τοξικόν· ὃ λέγουσιν οὕτω ταχεῖαν ποιεῖν τὴν φθορὰν ὥστε τῶν Κελτῶν τοὺς κυνηγοῦντας, ὅταν ἔλαφον ἢ ἄλλο τι ζῷον τοξεύσωσιν, ἐπιτρέχοντας ἐκ σπουδῆς ἐκτέμνειν τῆς σαρκὸς τὸ τετρωμένον πρὸ τοῦ τὸ φάρμακον διαδῦναι, ἅμα μὲν τῆς προσφορᾶς ἕνεκα, ἅμα δὲ ὅπως μὴ σαπῇ τὸ ζῷον. εὑρῆσθαι δὲ τούτῳ λέγουσιν ἀντιφάρμακον τὸν τῆς δρυὸς φλοιόν· οἱ δ' ἕτερόν τι φύλλον, ὃ καλοῦσι κοράκιον διὰ τὸ κατανοηθῆναι ὑπ' αὐτῶν κόρακα, γευσάμενον τοῦ φαρμάκου καὶ κακῶς διατιθέμενον, ἐπὶ τὸ φύλλον ὁρμήσαντα τοῦτο καὶ καταπιόντα παύσασθαι τῆς ἀλγηδόνος.",,
http://ns.inria.fr/zoomathia/PS-ARISTOTELES/περὶ_θαυμασίων_ἀκουσμάτων/g/1/99,Paragraph,1,,"Ἐν τῇ τῶν Ὀρχομενίων πόλει τῇ ἐν Βοιωτοῖς φανῆναί φασιν ἀλώπεκα, ἣν κυνὸς διώκοντος εἰσδῦναι εἴς τινα ὑπόνομον, καὶ τὸν κύνα συνεισδῦναι αὐτῇ, καὶ ὑλακτοῦντα ἦχον μέγαν ποιεῖν ὡσανεὶ εὐρυχωρίας τινὸς ὑπαρχούσης αὐτῷ· τοὺς δὲ κυνηγέτας ἔννοιαν λαβόντας δαιμονίαν, ἀναρρήξαντας τὴν εἴσδυσιν συνῶσαι καὶ αὐτούς· ἰδόντας δὲ διά τινων ὀπῶν εἰσερχόμενον ἔσω τὸ φῶς, εὐσυνόπτως τὰ λοιπὰ θεάσασθαι, καὶ ἐλθόντας ἀπαγγεῖλαι τοῖς ἄρχουσιν.",,
