parent_uri,type,id,title,text,author,work
http://ns.inria.fr/zoomathia/ANTIGONUS/collection_of_marvellous_accounts/e/1/25,Paragraph,1,,"Another cause for amazement are those animals which, like the octopus, make themselves similar to their surrounding: for it becomes indistinguishable from the colour of the sea-bed and from that of anything which it might entwine, so that it is difficult to catch. It is clearly from this fact that the poet wrote the oft-quoted verse: Having the spirit of the octopus in your breast, child, adapt yourself to ⟨whatever is in accordance with popular sentiment⟩.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/collection_of_marvellous_accounts/e/1/26,Paragraph,1,,"Aristotle says that the animal called the elk undergoes this as well: it is a quadruped almost equal in size to the ass, thick-skinned and hairy, and he says that it is remarkable how its hair changes colour so rapidly.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/collection_of_marvellous_accounts/e/1/27,Paragraph,1,,"He says that around Conopeium near Lake Maeotis the wolves procure their sustenance from the fishermen and guard their catch in return; but if they suspect that they have been cheated in any way, they ruin the nets and the fish.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/collection_of_marvellous_accounts/e/1/28,Paragraph,1,,"In Thrace, in the city once called Cedripolis, men and hawks jointly hunt small birds: the former beat the trees while the hawks pursue closely and the little birds fall towards the men as they flee. Because of this, they share their prey with the hawks.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/collection_of_marvellous_accounts/e/1/29,Paragraph,1,,"He says that does give birth by the roadside, to avoid predatory animals, for wolves are least likely to attack them there. They also lead their offspring to their lair, so as to accustom them to their place of refuge – this is a precipitous rock with only one exit. A female deer had previously been captured which had ivy on its antlers as though they were moist. Deer are captured by piping and singing so that they lie down, overcome with pleasure.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/collection_of_marvellous_accounts/e/1/30,Paragraph,1,,"The wild goats in Crete, whenever they are struck by an arrow, seek dittany, for it seems to be effective in casting out arrows.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/collection_of_marvellous_accounts/e/1/31,Paragraph,1,,Some say that the leopard has been observed – since living things delight in its scent – to hide itself and thus prey on animals which come close to it.,,
http://ns.inria.fr/zoomathia/ANTIGONUS/collection_of_marvellous_accounts/e/1/32,Paragraph,1,,"The Egyptian mongoose, whenever it sees an asp, does not attack it before calling upon others to help. They plaster themselves in mud as a protection against its bites and blows: first they moisten their skin, then they roll about in the dust.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/collection_of_marvellous_accounts/e/1/33,Paragraph,1,,"He says that the Egyptian plover cleans out the teeth of crocodiles and gains its nourishment from them. The crocodile perceives it as useful and whenever the trochilos wants to get out, the crocodile moves its neck so that the bird is not bitten by the closing teeth.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/collection_of_marvellous_accounts/e/1/34,Paragraph,1,,"The tortoise, whenever it eats a snake, eats oregano as an antidote. Someone once observed this closely and stripped the plant of its leaves: the tortoise died since it did not have oregano to eat.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/collection_of_marvellous_accounts/e/1/35,Paragraph,1,,"The weasel, whenever it fights with a snake, eats mountain rue beforehand, for its smell is repugnant to the snake. In addition, rue helps against snake-bite when it is placed in unmixed wine and drunk. And a pig, when it is bitten by a snake, takes itself at once to rivers and seeks the crab: this, too, has been recorded and is extremely efficacious for snake-bite.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/collection_of_marvellous_accounts/e/1/36,Paragraph,1,,"The ring-dove, whenever it is struck, packs oregano into the wound and regains its health thereby.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/collection_of_marvellous_accounts/e/1/37,Paragraph,1,,"Aristotle says that the swallow, when building its nest, plaits mud together with twigs. If mud is lacking, it gets itself wet and rolls about and picks it up with its wings, and makes itself a bed of straw and leaves using the same techniques as a human being, putting hard material underneath. It gives its young their food in turn, watching carefully lest it feed the same ones twice. When they are small, it throws their excrement out itself, but when they have grown, it teaches the young to turn around and discharge the excrement outside.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/collection_of_marvellous_accounts/e/1/38,Paragraph,1,,"Pigeons do not like to have multiple mating partners nor to leave their pairing unless they are widowed. For their young, they chew up salty earth and spit the food which they have prepared into their mouths.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/collection_of_marvellous_accounts/e/1/39,Paragraph,1,,"Partridges, whenever anyone hunts their young, roll about in front of the hunter as though they are disabled and draw them on, until the young escape. Because of their passion for sex, the males destroy the eggs so that the female does not incubate them; but she plots against this and runs off elsewhere to lay them. The 'widowers' fight among themselves and the one which is worsted follows the victor and is mounted by him alone.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/collection_of_marvellous_accounts/e/1/40,Paragraph,1,,"He relates that pelicans swallow down ⟨large⟩ smooth mussels. They hold them down for a while in the crop above their stomachs, then aftwerward – when the shells have opened – regurgitate them and eat the meat now that they have separated it in this way.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/collection_of_marvellous_accounts/e/1/41,Paragraph,1,,"It is said by some that no-one has seen either the young of the vulture or its nest. And because of this, Herodorus, the father of Bryson the sophist, says that they are from some foreign high land, for they lay their eggs on inaccessible rocks.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/collection_of_marvellous_accounts/e/1/42,Paragraph,1,,"Some say, too, that 'cinnamon' refers to a bird and that it carries the spice and makes its nest from this. It nests in high and unclimbable trees, and the locals tip their arrows with lead to shoot at and break up the nests.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/collection_of_marvellous_accounts/e/1/43,Paragraph,1,,"The cuckoo is thought to sneak its young [into other birds' nests] because of its cowardice and inability to defend them, for cuckoos have their feathers plucked by the least of birds. Those birds that take in the young throw out their own because the cuckoo’s are so beautiful.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/collection_of_marvellous_accounts/e/1/44,Paragraph,1,,"The aigithos flies to the female goat and suckles her: it has taken its name from this fact. Whenever it suckles, the udder ⟨dries out and the goat⟩ goes blind. The bird is lame, from which Callimachus of Egypt, wishing to be very clear, said (having spoken previously of some other bird) “αἴγιθος ἀμφιγυήεις.” His account is not confirmed, for it is not lame in both feet. “ἀμφιγυήεις” means not lameness of the type in question, but that which is spoken of in connexion with Hephaestus – when one has been lamed in both limbs. I have been led to speak of Callimachus because of his implausibility.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/collection_of_marvellous_accounts/e/1/45,Paragraph,1,,"Aristotle says that when the eagle grows old, its beak grows and curves and it finally dies of starvation. The vulture takes the young cast out by the eagle and brings them up. The ⟨sea⟩-eagle compels its young while still unfeathered to look towards the sun, and whichever one of them gets watery eyes and is unwilling to face the sun, it kills.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/collection_of_marvellous_accounts/e/1/46,Paragraph,1,,"The electric ray hides itself in the sand and seizes the fish that, whenever they come near, are rendered incapable of swimming because of the torpor it induces.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/collection_of_marvellous_accounts/e/1/47,Paragraph,1,,"The so-called ‘foxes’, whenever they sense that they have swallowed a fish-hook, run back and bite off the line from above it.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/collection_of_marvellous_accounts/e/1/48,Paragraph,1,,"The octopus puts food into its den and whenever the usable bits are consumed, it expels the unusable and preys on those little fish which come to feed on the cast-offs by changing its colour to closely resemble that of the stones it happens to be nearby. It does the same thing whenever it is frightened.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/collection_of_marvellous_accounts/e/1/49,Paragraph,1,,"See, too, how the nautilus octopus is also unusual in what it does, for it has a shell which it turns downward on ascending so that it might more easily be propelled with it empty, but when it descends from above, it reverses the shell. It has a degree of webbing like a membrane between its tentacles up to a certain point and this, whenever there is a breeze, it uses as a sail; and instead of steering-oars lets down ⟨two⟩ of its tentacles alongside.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/collection_of_marvellous_accounts/e/1/50,Paragraph,1,,"When bees have been fumigated and are badly affected by the smoke, it is then most of all that they eat ⟨honey⟩, but for the rest of the time they use it sparingly so as to store it by as food. They smear the hive with drops from the trees as a protection against other animals. When the worker bees kill other bees, they try to do it outside: if they kill within the hive, they carry out the body. The so-called ‘robber’ bees do damage if they come in unnoticed. But they seldom enter – for they are watched out for and guards are placed everywhere. There are bees appointed to each of the tasks: some gather nectar, others smooth the combs. They are disgusted both by the bad smell of food and by perfume, and go some distance from the hive to discharge their excrement. And the elders work inside ⟨ . . . . . ⟩ If one takes a wasp by the legs and lets its wings buzz, Aristotle says that stingless wasps fly towards it but none of those with stings do so.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/collection_of_marvellous_accounts/e/1/51,Paragraph,1,,"They say that the bison is found in Paeonia on the mountain of Marsanos and that it has no upper teeth, like the ox or any other two-horned beast, and in other respects is similar to the bull. When it is pursued, it projects its excrement quite a distance; whenever it does this in fright, its dung burns in such a way that the hounds’ hair falls out, but if it does it free from fear, nothing suffers or is injured.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/collection_of_marvellous_accounts/e/1/52,Paragraph,1,,"They say that the King of Scythia had a noble mare: he led a foal of her own to her so that it might mate, but the foal was unwilling. When they put a covering over the mare and then led her in, the foal mounted her; but when she had been unveiled and he saw her face, he fled and threw himself off a cliff.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/collection_of_marvellous_accounts/e/1/53,Paragraph,1,,"Of marine creatures, the dolphin is the tamest – indeed, they behave in a passionate manner towards boys, as has happened around Tarentum, Caria and many other places. In Caria, when a dolphin had been captured and inflicted with many wounds, a large number of them came into the harbour to its aid until the fisherman released it.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/collection_of_marvellous_accounts/e/1/54,Paragraph,1,,"Concerning the parturition of wolves, Aristotle makes a relation of something thoroughly fabulous (though he does so as one who is conscious of this): for he says that they all give birth in a single twelve-⟨day⟩ period of the year. The reason for this, as the story goes, is that they brought Leto from the Hyperboreans to Delos in twelve days, during which time she was in the form of a wolf.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/collection_of_marvellous_accounts/e/1/55,Paragraph,1,,"The little owl and the crow are enemies: while the crow ⟨steals away the eggs⟩ of the owl by day because the owl cannot see, the owl does the same to the crow by night when the crow cannot see. So while one rules by night, the other does by day.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/collection_of_marvellous_accounts/e/1/56,Paragraph,1,,"The ass and the aigithos, too, are at war with one another: for the ass comes by and scratches itself on thorns and because of this, especially whenever it brays, it throws out the eggs of the aigithos and the nestlings fall out in fright. Because of this injury, the aigithos flies at it and pecks its sores.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/collection_of_marvellous_accounts/e/1/57,Paragraph,1,,"And the merlin is enemy to the fox, but the raven and the fox are friends – the raven, too, makes war on the merlin, which is why it comes to the aid of the fox when the latter is struck.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/collection_of_marvellous_accounts/e/1/58,Paragraph,1,,"He says that the goatherds say that when the sun turns most quickly, the goats lie down facing it.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/collection_of_marvellous_accounts/e/1/59,Paragraph,1,,"Lycus narrates something similar to this. He says that in Libya the flocks generally sleep with some facing one another while others sleep in whatever way they chance to lie down, but on the night on which the dog-star rises, they are all turned facing that same star. The inhabitants use this as evidence of its rising. Aristotle also goes through other such matters, apart from the instincts of animals concerning their way of life, using a great deal of care for the most part, since he is concerned with a major task and not a by-work in his explanation of them. In total, he has written nearly seventy books on these matters, and has tried to dwell more on explanation than on narrative in each. As regards my excerpt, it is sufficient for it to summarize the strange and paradoxical content of both the aforementioned and other writings.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/collection_of_marvellous_accounts/e/1/60,Paragraph,1,,He says that all the land animals that have lungs breathe but that wasps and bees do not breathe.,,
http://ns.inria.fr/zoomathia/ANTIGONUS/collection_of_marvellous_accounts/e/1/61,Paragraph,1,,"Of those animals that have bladders, all have intestines as well, but of those that have intestines, ⟨not⟩ all have bladders.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/collection_of_marvellous_accounts/e/1/62,Paragraph,1,,"While many animals are bloodless, on the whole this is true for those that have more than four feet.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/collection_of_marvellous_accounts/e/1/63,Paragraph,1,,"Among the Illyrians and in Paeonia there is a ⟨pig⟩ with uncloven feet. No two-horned animal has been found with uncloven hooves, and ⟨few⟩ one-horned beasts with uncloven hoof, like the Indian ass (this animal alone of the uncloven-footed has a knucklebone, too).",,
http://ns.inria.fr/zoomathia/ANTIGONUS/collection_of_marvellous_accounts/e/1/64,Paragraph,1,,The male has more teeth than the female in both humans and other animals.,,
http://ns.inria.fr/zoomathia/ANTIGONUS/collection_of_marvellous_accounts/e/1/65,Paragraph,1,,"The heart of the horse is bony, as is that of some cattle.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/collection_of_marvellous_accounts/e/1/66,Paragraph,1,,"Of deer, the so-called achaïnai seem to have gall in the tail.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/collection_of_marvellous_accounts/e/1/67,Paragraph,1,,"Fish do not have a gullet: because of this, the stomach of larger fish falls forward into their mouths when they chase smaller ones.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/collection_of_marvellous_accounts/e/1/68,Paragraph,1,,"Snakes have thirty ribs. And if one pricks their eyes out, they grow back again, just like those of the swallow.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/collection_of_marvellous_accounts/e/1/69,Paragraph,1,,"Of the fish, the parrot-wrasse is the only one which ruminates.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/collection_of_marvellous_accounts/e/1/70,Paragraph,1,,The bones of the lion are so hard that when they are struck together they frequently light fire.,,
http://ns.inria.fr/zoomathia/ANTIGONUS/collection_of_marvellous_accounts/e/1/71,Paragraph,1,,In Phrygia there are cattle which can move their horns.,,
http://ns.inria.fr/zoomathia/ANTIGONUS/collection_of_marvellous_accounts/e/1/72,Paragraph,1,,"With some people, when they are sick their hair becomes grey, but when healthy grows black again.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/collection_of_marvellous_accounts/e/1/73,Paragraph,1,,"If sheep drink from the river called Psychros in the Chalcidice, by Thrace, it causes their offspring to be black. And in Antandria there are two rivers, of which one makes offspring white, the other, black. The Scamander is supposed to make them yellow, and because of this the Poet addressed it as “Xanthus” [i.e., 'yellow'] instead of “Scamandrus.” And in Euboea, along the Histiaean boundary with Chalcis, there are two rivers, Ceron and Neleus: if goats drink about the time of conception from the Ceron, they give birth to black offspring but if from the Neleus, to white.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/collection_of_marvellous_accounts/e/1/74,Paragraph,1,,"He says that ants, when sprinkled with oregano and sulphur, abandon their anthill.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/collection_of_marvellous_accounts/e/1/75,Paragraph,1,,"With partridges, if the female stands downwind of the male, it becomes fertilized.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/collection_of_marvellous_accounts/e/1/76,Paragraph,1,,The so-called starfish is so hot that whatever fish it catches hold of is at once boiled.,,
http://ns.inria.fr/zoomathia/ANTIGONUS/collection_of_marvellous_accounts/e/1/77,Paragraph,1,,"And the sponge is capable of perception: if it becomes aware that someone is about to pull it away, it contracts and is a hard job to remove. The same thing happens when there is wind or a rough sea.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/collection_of_marvellous_accounts/e/1/78,Paragraph,1,,"In the snow there are shaggy worm-like creatures. In Cyprus, where copper ore is smelted, a creature slightly larger than a fly is generated: the same thing happens in the furnaces at Carystus. These animals die when separated from snow and fire, respectively.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/collection_of_marvellous_accounts/e/1/79,Paragraph,1,,"He says that around the river Hypanis in the Cimmerian Bosphorus, about the Summer solstice, things like pouches, larger than grapes, are carried down, from which when they break open a four-footed winged animal emerges that lives for one day: it is singular as a winged creature in being four-legged.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/collection_of_marvellous_accounts/e/1/80,Paragraph,1,,"Land scorpions are killed by their children. The venom-spider, too, kills its female parent and often the male as well, for they incubate the eggs jointly.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/collection_of_marvellous_accounts/e/1/81,Paragraph,1,,"This, too, is singular, that when the spinal cord of certain corpses rots, small snakes are generated from the spine, if the person breathed in the odour of a dead snake before death. We have encountered an epigram of Archelaus, of whom I have formerly made mention, who records this too concerning marvels and says: All beings through each other does a lifetime set its seal upon; From the cord of the hollow spine of a man Comes a terrible serpent, when the worthless body has rotted; Which takes new breath from this prodigy, Dragging living being from the dead: if this is so, The birth of dual-formed Cecrops is no marvel. So we make an established matter of this phenomenon, which is averred cursorily in hearsay and certain sayings in common currency, through the evidence of the epigram.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/collection_of_marvellous_accounts/e/1/82,Paragraph,1,,"Octopi rule over crayfish, for they suffer no injury from the latter’s shells. And over octopi, the conger eels, for the octopi are unable to deal with them because of their smoothness. And over the conger, the crayfish: for the conger does not glance off the crayfish but is lacerated by the jaggedness of its shell.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/collection_of_marvellous_accounts/e/1/83,Paragraph,1,,"He says that the mullet, whenever it is afraid, hides its head, as if it were hiding the whole of its body.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/collection_of_marvellous_accounts/e/1/84,Paragraph,1,,All birds of prey are given to mimicry.,,
http://ns.inria.fr/zoomathia/ANTIGONUS/collection_of_marvellous_accounts/e/1/85,Paragraph,1,,"Every creature bitten by a rabid dog becomes rabid, except humans.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/collection_of_marvellous_accounts/e/1/86,Paragraph,1,,"With animals, the larger are male and the lesser, female.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/collection_of_marvellous_accounts/e/1/87,Paragraph,1,,"In Syracuse, a drunkard buried eggs in the ground and put a rush-mat over them and drank continuously until such time as the eggs hatched. Eggs placed in warm vessels have actually been hatched and come forth.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/collection_of_marvellous_accounts/e/1/88,Paragraph,1,,"While the hawk bears three ⟨eggs, it hatches only two⟩, and when the young have grown it selects one, for it is not able to feed both because throughout this time its talons are distorted and it cannot seize anything. The vulture takes over the care of the one left to wander.",,
http://ns.inria.fr/zoomathia/ANTIGONUS/collection_of_marvellous_accounts/e/1/89,Paragraph,1,,"In practically all cases, the crooked-clawed birds eject their young as soon as they are able to fly, except the crow which even when they can fly feeds them for some time.",,
