title,div_book_id,index_paragraph,index_annotation,mention,mention_without_space,concept,start,end,annotation_lang,score,category
Acut.sp.,2,1,1.1_en,urge,urge,http://dbpedia.org/resource/HMS_Urge,49,51,en,0.9750687057234175,"Wikidata:Q11446,Schema:Product,DBpedia:MeanOfTransportation,DBpedia:Ship"
Acut.sp.,2,1,1.2_en,Rome,Rome,http://dbpedia.org/resource/Rome,110,113,en,0.9868919181213144,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City"
Acut.sp.,2,2,2.0_it,clistere,clistere,http://it.dbpedia.org/resource/Clistere,156,159,it,0.9999999998308908,
Acut.sp.,2,2,2.0_en,enema,enema,http://dbpedia.org/resource/Enema,136,139,en,1.0,
Acut.sp.,2,2,2.1_en,famine,famine,http://dbpedia.org/resource/Famine,230,233,en,0.9296620757301989,
Acut.sp.,3,1,1.0_it,milza,milza,http://it.dbpedia.org/resource/Milza,248,251,it,0.9999999883499414,
Acut.sp.,3,1,1.1_it,salasso,salasso,http://it.dbpedia.org/resource/Salasso,408,411,it,0.9999999377606646,
Acut.sp.,3,1,1.2_it,clistere,clistere,http://it.dbpedia.org/resource/Clistere,461,464,it,1.0,
Acut.sp.,3,1,1.0_en,hypochondria,hypochondria,http://dbpedia.org/resource/Hypochondriasis,15,17,en,1.0,"Wikidata:Q12136,DBpedia:Disease"
Acut.sp.,3,1,1.1_en,liver,liver,http://dbpedia.org/resource/Liver,191,194,en,0.9999748693952166,"Wikidata:Q4936952,DBpedia:AnatomicalStructure"
Acut.sp.,3,1,1.2_en,spleen,spleen,http://dbpedia.org/resource/Spleen,222,225,en,0.999278632269051,"Wikidata:Q4936952,DBpedia:AnatomicalStructure"
Acut.sp.,3,1,1.3_en,phlebotomy,phlebotomy,http://dbpedia.org/resource/Bloodletting,378,381,en,0.9849276718191242,
Acut.sp.,3,1,1.4_en,enema,enema,http://dbpedia.org/resource/Enema,439,442,en,1.0,
Acut.sp.,3,2,2.0_it,salasso,salasso,http://it.dbpedia.org/resource/Salasso,95,97,it,0.9999654193390373,
Acut.sp.,3,2,2.0_en,pharmacy,pharmacy,http://dbpedia.org/resource/Pharmacy,42,44,en,0.9774370552902446,
Acut.sp.,3,2,2.1_en,phlebotomy,phlebotomy,http://dbpedia.org/resource/Venipuncture,94,96,en,0.9130866621126146,
Acut.sp.,3,3,3.0_en,pharmacy,pharmacy,http://dbpedia.org/resource/Pharmacy,90,92,en,0.9934015963607542,
Acut.sp.,4,1,1.0_it,ablazione,ablazione,http://it.dbpedia.org/resource/Ablazione,36,38,it,0.9933110161325932,
Acut.sp.,4,1,1.0_en,ablation,ablation,http://dbpedia.org/resource/Ablation,52,54,en,0.9949734010652589,
Acut.sp.,4,2,2.0_it,prefazio,prefazio,http://it.dbpedia.org/resource/Prefazio,56,58,it,0.9999997015075214,
Acut.sp.,5,1,1.0_it,bile,bile,http://it.dbpedia.org/resource/Bile,39,41,it,0.9735623789376424,
Acut.sp.,5,1,1.0_en,bile,bile,http://dbpedia.org/resource/Bile,44,46,en,0.9988599004627552,
Acut.sp.,5,2,2.0_it,prurito,prurito,http://it.dbpedia.org/resource/Prurito,48,50,it,1.0,"Wikidata:Q12136,DBpedia:Disease"
Acut.sp.,5,2,2.1_it,afonia,afonia,http://it.dbpedia.org/resource/Afonia,290,293,it,0.999999999981469,"Wikidata:Q12136,DBpedia:Disease"
Acut.sp.,5,2,2.2_it,fegato,fegato,http://it.dbpedia.org/resource/Fegato,359,362,it,0.9999999965037887,
Acut.sp.,5,2,2.0_en,aphonia,aphonia,http://dbpedia.org/resource/Aphonia,301,304,en,1.0,"Wikidata:Q12136,DBpedia:Disease"
Acut.sp.,5,2,2.1_en,liver,liver,http://dbpedia.org/resource/Liver,384,387,en,0.9864601069505959,"Wikidata:Q4936952,DBpedia:AnatomicalStructure"
Acut.sp.,5,2,2.2_en,paraplegic,paraplegic,http://dbpedia.org/resource/Paraplegia,438,441,en,1.0,"Wikidata:Q12136,DBpedia:Disease"
Acut.sp.,5,4,4.0_it,meteore,meteore,http://it.dbpedia.org/resource/Meteora,67,69,it,0.9940927479983,
Acut.sp.,5,4,4.1_it,clistere,clistere,http://it.dbpedia.org/resource/Clistere,243,246,it,0.9999999999478177,
Acut.sp.,5,4,4.2_it,cotiledoni,cotiledoni,http://it.dbpedia.org/resource/Cotiledone,308,311,it,0.9999999343845637,
Acut.sp.,5,4,4.0_en,enema,enema,http://dbpedia.org/resource/Enema,271,274,en,1.0,
Acut.sp.,5,4,4.1_en,milk,milk,http://dbpedia.org/resource/Milk,284,287,en,0.9947652698436743,
Acut.sp.,6,1,1.0_it,reumatismi,reumatismi,http://it.dbpedia.org/resource/Reumatismo,49,51,it,0.9987719067998524,
Acut.sp.,6,1,1.1_it,vena giugulare,vena_giugulare,http://it.dbpedia.org/resource/Vena_giugulare,128,131,it,0.9999999999958789,
Acut.sp.,6,1,1.2_it,reumatismi,reumatismi,http://it.dbpedia.org/resource/Reumatismo,147,150,it,0.9987719067998524,
Acut.sp.,6,1,1.0_en,rheumatism,rheumatism,http://dbpedia.org/resource/Rheumatism,58,60,en,0.9999999945526952,"Wikidata:Q12136,DBpedia:Disease"
Acut.sp.,6,1,1.1_en,jugular vein,jugular_vein,http://dbpedia.org/resource/Jugular_vein,121,124,en,1.0,"Wikidata:Q9609,Wikidata:Q4936952,DBpedia:AnatomicalStructure,DBpedia:Vein"
Acut.sp.,6,1,1.2_en,rheumatism,rheumatism,http://dbpedia.org/resource/Rheumatism,155,158,en,0.9999999945526952,"Wikidata:Q12136,DBpedia:Disease"
Acut.sp.,6,3,3.0_en,vine,vine,http://dbpedia.org/resource/Vine,183,186,en,0.9764416285893869,
Acut.sp.,6,5,5.0_it,bianco,bianco,http://it.dbpedia.org/resource/Bianco,184,187,it,0.994545104287623,
Acut.sp.,6,6,6.0_it,salasso,salasso,http://it.dbpedia.org/resource/Salasso,6,7,it,0.999999944489163,
Acut.sp.,6,6,6.1_it,collo,collo,http://it.dbpedia.org/resource/Collo,150,153,it,0.9999998087109999,
Acut.sp.,6,6,6.2_it,miele,miele,http://it.dbpedia.org/resource/Miele,277,280,it,0.999999999992724,
Acut.sp.,6,6,6.0_en,phlebotomy,phlebotomy,http://dbpedia.org/resource/Venipuncture,6,7,en,0.9382089997163576,
Acut.sp.,6,6,6.1_en,sublingual vein,sublingual_vein,http://dbpedia.org/resource/Sublingual_vein,49,51,en,0.9999998144545147,"Wikidata:Q9609,Wikidata:Q4936952,DBpedia:AnatomicalStructure,DBpedia:Vein"
Acut.sp.,6,6,6.2_en,honey,honey,http://dbpedia.org/resource/Honey,256,259,en,0.999999979336508,
Acut.sp.,6,7,7.0_it,porridge,porridge,http://it.dbpedia.org/resource/Porridge,21,23,it,0.9983415640260871,
Acut.sp.,6,7,7.0_en,porridge,porridge,http://dbpedia.org/resource/Porridge,23,25,en,0.9979059855992218,"Wikidata:Q2095,DBpedia:Food"
Acut.sp.,6,8,8.0_it,ortopnea,ortopnea,http://it.dbpedia.org/resource/Ortopnea,169,172,it,0.9999999615779992,
Acut.sp.,6,8,8.1_it,collo,collo,http://it.dbpedia.org/resource/Collo,280,283,it,0.9999999421719411,
Acut.sp.,6,8,8.2_it,tetano,tetano,http://it.dbpedia.org/resource/Tetano,304,307,it,0.9987139974802606,"Wikidata:Q12136,DBpedia:Disease"
Acut.sp.,6,8,8.0_en,orthopnea,orthopnea,http://dbpedia.org/resource/Orthopnea,179,182,en,0.9999999969553528,"Wikidata:Q12136,DBpedia:Disease"
Acut.sp.,6,8,8.1_en,tetanus,tetanus,http://dbpedia.org/resource/Tetanus,325,328,en,0.9997834560488535,"Wikidata:Q12136,DBpedia:Disease"
Acut.sp.,6,10,10.0_en,artery,artery,http://dbpedia.org/resource/Artery,27,29,en,0.9988804998670987,"Wikidata:Q4936952,DBpedia:AnatomicalStructure"
Acut.sp.,6,10,10.1_en,lung,lung,http://dbpedia.org/resource/Lung,50,52,en,0.9964085733103633,"Wikidata:Q4936952,DBpedia:AnatomicalStructure"
Acut.sp.,6,11,11.0_it,collo,collo,http://it.dbpedia.org/resource/Collo,43,45,it,0.9999966772283879,
Acut.sp.,7,1,1.0_it,febbre,febbre,http://it.dbpedia.org/resource/Febbre,22,24,it,0.999999904991559,"Wikidata:Q12136,DBpedia:Disease"
Acut.sp.,7,1,1.0_en,fever,fever,http://dbpedia.org/resource/Fever,19,21,en,0.9999387806407145,"Wikidata:Q12136,DBpedia:Disease"
Acut.sp.,7,2,2.0_it,clistere,clistere,http://it.dbpedia.org/resource/Clistere,194,197,it,0.9999999995945927,
Acut.sp.,7,2,2.1_it,pesci,pesci,http://it.dbpedia.org/resource/Pesce,280,283,it,0.9999978231663637,DBpedia:Species
Acut.sp.,7,2,2.2_it,miele,miele,http://it.dbpedia.org/resource/Miele,335,338,it,1.0,
Acut.sp.,7,2,2.0_en,enema,enema,http://dbpedia.org/resource/Enema,203,206,en,1.0,
Acut.sp.,7,2,2.1_en,medicine,medicine,http://dbpedia.org/resource/Traditional_Chinese_medicine,226,229,en,0.9946607256787067,
Acut.sp.,7,2,2.2_en,honey,honey,http://dbpedia.org/resource/Honey,349,352,en,0.9999999968444513,
Acut.sp.,7,3,3.0_it,balan,balan,http://it.dbpedia.org/resource/Sir_Balan,53,55,it,0.9999956031710466,
Acut.sp.,7,3,3.1_it,clistere,clistere,http://it.dbpedia.org/resource/Clistere,68,70,it,0.9999999966377118,
Acut.sp.,7,3,3.2_it,miele,miele,http://it.dbpedia.org/resource/Miele,95,97,it,0.9999999940378643,
Acut.sp.,7,3,3.3_it,addome,addome,http://it.dbpedia.org/resource/Addome,130,133,it,0.9980962035212161,
Acut.sp.,7,3,3.4_it,clistere,clistere,http://it.dbpedia.org/resource/Clistere,150,153,it,0.9999999966377118,
Acut.sp.,7,3,3.0_en,enema,enema,http://dbpedia.org/resource/Enema,64,66,en,0.9999999992023447,
Acut.sp.,7,3,3.1_en,honey,honey,http://dbpedia.org/resource/Honey,88,90,en,0.9999994535486466,
Acut.sp.,7,3,3.2_en,enema,enema,http://dbpedia.org/resource/Enema,146,149,en,0.9999999992023447,
Acut.sp.,7,4,4.0_it,medicare,medicare,http://it.dbpedia.org/resource/Medicare,72,74,it,0.999988956885471,
Acut.sp.,7,4,4.0_en,medicine,medicine,http://dbpedia.org/resource/Medicine,52,54,en,0.9972250298439888,"Wikidata:Q930752,DBpedia:MedicalSpecialty"
Acut.sp.,7,6,6.0_it,febbre,febbre,http://it.dbpedia.org/resource/Febbre,110,113,it,0.9999999975283629,"Wikidata:Q12136,DBpedia:Disease"
Acut.sp.,7,8,8.0_it,febbre,febbre,http://it.dbpedia.org/resource/Febbre,69,71,it,0.9999999964365429,"Wikidata:Q12136,DBpedia:Disease"
Acut.sp.,7,8,8.0_en,fever,fever,http://dbpedia.org/resource/Fever,62,64,en,0.9999870471228743,"Wikidata:Q12136,DBpedia:Disease"
Acut.sp.,7,9,9.0_it,febbre,febbre,http://it.dbpedia.org/resource/Febbre,19,21,it,0.9999999789300491,"Wikidata:Q12136,DBpedia:Disease"
Acut.sp.,7,9,9.0_en,fever,fever,http://dbpedia.org/resource/Fever,19,21,en,0.9999670768581886,"Wikidata:Q12136,DBpedia:Disease"
Acut.sp.,7,10,10.0_it,torico,torico,http://it.dbpedia.org/resource/Torico,258,261,it,0.99999991209916,
Acut.sp.,7,11,11.0_en,fat,fat,http://dbpedia.org/resource/Fat,96,98,en,0.813463161455962,
Acut.sp.,7,12,12.0_it,rende,rende,http://it.dbpedia.org/resource/Rende,251,254,it,0.9898369887106759,"Schema:Place,DBpedia:Place,DBpedia:Location,DBpedia:PopulatedPlace"
Acut.sp.,7,12,12.0_en,astringent,astringent,http://dbpedia.org/resource/Astringent,375,378,en,0.999999999746592,
Acut.sp.,7,13,13.0_it,febbre,febbre,http://it.dbpedia.org/resource/Febbre,150,153,it,0.9999999598874759,"Wikidata:Q12136,DBpedia:Disease"
Acut.sp.,7,13,13.0_en,fever,fever,http://dbpedia.org/resource/Fever,144,147,en,0.9999068542770287,"Wikidata:Q12136,DBpedia:Disease"
Acut.sp.,7,15,15.0_it,medicare,medicare,http://it.dbpedia.org/resource/Medicare,77,79,it,0.9999925545365393,
Acut.sp.,7,15,15.1_it,clistere,clistere,http://it.dbpedia.org/resource/Clistere,338,341,it,0.999999999993122,
Acut.sp.,7,15,15.0_en,anointing,anointing,http://dbpedia.org/resource/Anointing,199,202,en,0.9453240482845238,
Acut.sp.,7,15,15.1_en,enema,enema,http://dbpedia.org/resource/Enema,353,356,en,1.0,
Acut.sp.,7,16,16.0_it,avrai,avrai,http://it.dbpedia.org/resource/Avrai_(versione_strumentale),60,62,it,0.9643872337055026,
Acut.sp.,7,16,16.1_it,avrai,avrai,http://it.dbpedia.org/resource/Avrai_(versione_strumentale),75,77,it,0.9643872337055026,
Acut.sp.,7,16,16.2_it,febbre,febbre,http://it.dbpedia.org/resource/Febbre,91,93,it,0.9999998487892129,"Wikidata:Q12136,DBpedia:Disease"
Acut.sp.,7,16,16.0_en,fever,fever,http://dbpedia.org/resource/Fever,112,115,en,0.9999849468787081,"Wikidata:Q12136,DBpedia:Disease"
Acut.sp.,7,17,17.0_en,rosaries,rosaries,http://dbpedia.org/resource/Rosary,209,212,en,1.0,
Acut.sp.,7,19,19.0_it,collo,collo,http://it.dbpedia.org/resource/Collo,83,85,it,0.9999999967747613,
Acut.sp.,7,19,19.0_en,hypochondria,hypochondria,http://dbpedia.org/resource/Hypochondriasis,249,252,en,0.9999999999996589,"Wikidata:Q12136,DBpedia:Disease"
Acut.sp.,7,20,20.0_it,lanciano,lanciano,http://it.dbpedia.org/resource/Lanciano,115,118,it,0.9971440756203954,"Schema:Place,DBpedia:Place,DBpedia:Location,DBpedia:PopulatedPlace"
Acut.sp.,7,20,20.0_en,mattress,mattress,http://dbpedia.org/resource/Mattress,63,65,en,0.9999999999957367,
Acut.sp.,7,20,20.1_en,hook,hook,http://dbpedia.org/resource/Fish_hook,119,122,en,0.9170989543484814,
Acut.sp.,7,21,21.0_it,ipocondrio,ipocondrio,http://it.dbpedia.org/resource/Ipocondrio,14,16,it,0.9999993691857298,
Acut.sp.,7,21,21.1_it,sperma,sperma,http://it.dbpedia.org/resource/Sperma,45,47,it,0.9998317719302672,
Acut.sp.,7,21,21.2_it,grossolano,grossolano,http://it.dbpedia.org/resource/Pietro_Grossolano,115,118,it,0.9999996389033553,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q729,Wikidata:Q5,Wikidata:Q215627,Wikidata:Q19088,DUL:NaturalPerson,Schema:Person,DBpedia:Species,DBpedia:Person,DBpedia:Eukaryote,DBpedia:Cleric,DBpedia:Animal,DBpedia:ChristianBishop"
Acut.sp.,7,21,21.0_en,hypochondrium,hypochondrium,http://dbpedia.org/resource/Hypochondrium,17,19,en,0.9999999085477256,"Wikidata:Q4936952,DBpedia:AnatomicalStructure"
Acut.sp.,7,21,21.1_en,flax,flax,http://dbpedia.org/resource/Flax,34,36,en,0.9997467997421263,
Acut.sp.,7,21,21.2_en,sperm,sperm,http://dbpedia.org/resource/Sperm,44,46,en,0.9565700833487939,
Acut.sp.,7,22,22.0_it,cambiano,cambiano,http://it.dbpedia.org/resource/Cambiano,208,211,it,0.9951446615660793,"Schema:Place,DBpedia:Place,DBpedia:Location,DBpedia:PopulatedPlace"
Acut.sp.,9,2,2.0_it,numero pari,numero_pari,http://it.dbpedia.org/resource/Numeri_pari_e_dispari,118,121,it,0.9999999999996021,
Acut.sp.,9,5,5.0_it,ipocondrio,ipocondrio,http://it.dbpedia.org/resource/Ipocondrio,85,87,it,1.0,
Acut.sp.,9,5,5.1_it,ipocondrio,ipocondrio,http://it.dbpedia.org/resource/Ipocondrio,131,134,it,1.0,
Acut.sp.,9,5,5.2_it,scoliosi,scoliosi,http://it.dbpedia.org/resource/Scoliosi,177,180,it,0.9999999999999432,"Wikidata:Q12136,DBpedia:Disease"
Acut.sp.,9,5,5.3_it,tosse,tosse,http://it.dbpedia.org/resource/Tosse,241,244,it,0.9999999999999432,
Acut.sp.,9,5,5.4_it,ipocondria,ipocondria,http://it.dbpedia.org/resource/Ipocondria,280,283,it,0.999999999799229,"Wikidata:Q12136,DBpedia:Disease"
Acut.sp.,9,5,5.5_it,clistere,clistere,http://it.dbpedia.org/resource/Clistere,312,315,it,0.9999999999837428,
Acut.sp.,9,5,5.6_it,miele,miele,http://it.dbpedia.org/resource/Miele,347,350,it,0.9999999999999432,
Acut.sp.,9,5,5.1_en,hypochondrium,hypochondrium,http://dbpedia.org/resource/Hypochondrium,92,94,en,1.0,"Wikidata:Q4936952,DBpedia:AnatomicalStructure"
Acut.sp.,9,5,5.2_en,hypochondrium,hypochondrium,http://dbpedia.org/resource/Hypochondrium,132,135,en,1.0,"Wikidata:Q4936952,DBpedia:AnatomicalStructure"
Acut.sp.,9,5,5.3_en,scoliosis,scoliosis,http://dbpedia.org/resource/Scoliosis,187,190,en,1.0,"Wikidata:Q12136,DBpedia:Disease"
Acut.sp.,9,5,5.4_en,sore throat,sore_throat,http://dbpedia.org/resource/Sore_throat,238,241,en,0.999992202131572,"Wikidata:Q12136,DBpedia:Disease"
Acut.sp.,9,5,5.5_en,colic,colic,http://dbpedia.org/resource/Colic,266,269,en,0.999999727186358,"Wikidata:Q12136,DBpedia:Disease"
Acut.sp.,9,5,5.6_en,hypochondria,hypochondria,http://dbpedia.org/resource/Hypochondriasis,296,299,en,1.0,"Wikidata:Q12136,DBpedia:Disease"
Acut.sp.,9,5,5.7_en,enema,enema,http://dbpedia.org/resource/Enema,347,350,en,1.0,
Acut.sp.,9,5,5.8_en,honey,honey,http://dbpedia.org/resource/Honey,366,369,en,0.9999999999204192,
Acut.sp.,9,6,6.0_it,risurrezione,risurrezione,http://it.dbpedia.org/resource/Risurrezione,39,41,it,0.9998223700256281,
Acut.sp.,9,6,6.1_it,febbre,febbre,http://it.dbpedia.org/resource/Febbre,228,231,it,0.9999999986790726,"Wikidata:Q12136,DBpedia:Disease"
Acut.sp.,9,6,6.0_en,resurrection,resurrection,http://dbpedia.org/resource/Resurrection,43,45,en,0.8618729171412872,
Acut.sp.,9,6,6.1_en,fever,fever,http://dbpedia.org/resource/Fever,231,234,en,0.9999870685838578,"Wikidata:Q12136,DBpedia:Disease"
Acut.sp.,9,8,8.0_it,peste,peste,http://it.dbpedia.org/resource/Peste,156,159,it,0.9965030279176115,"Wikidata:Q12136,DBpedia:Disease"
Acut.sp.,9,8,8.0_en,plague,plague,http://dbpedia.org/resource/Plagues_of_Egypt,153,156,en,0.6684357932133118,
Acut.sp.,9,8,8.1_en,insanity,insanity,http://dbpedia.org/resource/Insanity,324,327,en,0.6231064834869673,
Acut.sp.,9,10,10.0_it,uccello,uccello,http://it.dbpedia.org/resource/Aves,188,191,it,0.9999988315370848,DBpedia:Species
Acut.sp.,9,10,10.0_en,bird,bird,http://dbpedia.org/resource/Bird,169,172,en,0.9962837726290239,
Acut.sp.,9,10,10.1_en,sphincter,sphincter,http://dbpedia.org/resource/Sphincter,194,197,en,0.9999999999998579,"Wikidata:Q7365,Wikidata:Q4936952,DBpedia:AnatomicalStructure,DBpedia:Muscle"
Acut.sp.,9,10,10.2_en,convulsion,convulsion,http://dbpedia.org/resource/Convulsion,230,233,en,0.9999999999999716,"Wikidata:Q12136,DBpedia:Disease"
Acut.sp.,10,1,1.0_it,febbre,febbre,http://it.dbpedia.org/resource/Febbre,18,20,it,0.9999999999940314,"Wikidata:Q12136,DBpedia:Disease"
Acut.sp.,10,1,1.1_it,febbre,febbre,http://it.dbpedia.org/resource/Febbre,113,116,it,0.9999999999940314,"Wikidata:Q12136,DBpedia:Disease"
Acut.sp.,10,1,1.0_en,fever,fever,http://dbpedia.org/resource/Fever,25,27,en,0.9998995793113755,"Wikidata:Q12136,DBpedia:Disease"
Acut.sp.,10,1,1.1_en,fever,fever,http://dbpedia.org/resource/Fever,114,117,en,0.9998995793113755,"Wikidata:Q12136,DBpedia:Disease"
Acut.sp.,10,3,3.0_it,febbre,febbre,http://it.dbpedia.org/resource/Febbre,25,27,it,1.0,"Wikidata:Q12136,DBpedia:Disease"
Acut.sp.,10,3,3.0_en,fever,fever,http://dbpedia.org/resource/Fever,41,43,en,0.9998862842930525,"Wikidata:Q12136,DBpedia:Disease"
Acut.sp.,10,4,4.0_it,febbre,febbre,http://it.dbpedia.org/resource/Febbre,30,32,it,0.9999999995267785,"Wikidata:Q12136,DBpedia:Disease"
Acut.sp.,10,4,4.1_it,febbre,febbre,http://it.dbpedia.org/resource/Febbre,119,122,it,0.9999999995267785,"Wikidata:Q12136,DBpedia:Disease"
Acut.sp.,10,4,4.2_it,faringe,faringe,http://it.dbpedia.org/resource/Faringe,170,173,it,0.9999999984181329,
Acut.sp.,10,4,4.3_it,faringe,faringe,http://it.dbpedia.org/resource/Faringe,208,211,it,0.9999999984181329,
Acut.sp.,10,4,4.0_en,fever,fever,http://dbpedia.org/resource/Fever,28,30,en,0.9998542878916199,"Wikidata:Q12136,DBpedia:Disease"
Acut.sp.,10,4,4.1_en,fever,fever,http://dbpedia.org/resource/Fever,114,117,en,0.9998542878916199,"Wikidata:Q12136,DBpedia:Disease"
Acut.sp.,10,4,4.2_en,pharynx,pharynx,http://dbpedia.org/resource/Pharynx,151,154,en,0.9999757658177083,"Wikidata:Q4936952,DBpedia:AnatomicalStructure"
Acut.sp.,10,4,4.3_en,pharynx,pharynx,http://dbpedia.org/resource/Pharynx,187,190,en,0.9999757658177083,"Wikidata:Q4936952,DBpedia:AnatomicalStructure"
Acut.sp.,10,5,5.0_it,collo,collo,http://it.dbpedia.org/resource/Collo,315,318,it,0.9999999999998863,
Acut.sp.,10,5,5.1_it,eritema,eritema,http://it.dbpedia.org/resource/Eritema,520,523,it,1.0,"Wikidata:Q12136,DBpedia:Disease"
Acut.sp.,10,5,5.2_it,infiammazione,infiammazione,http://it.dbpedia.org/resource/Infiammazione,581,584,it,1.0,
Acut.sp.,10,5,5.1_en,spasm,spasm,http://dbpedia.org/resource/Spasm,488,491,en,1.0,"Wikidata:Q12136,DBpedia:Disease"
Acut.sp.,10,5,5.2_en,Erythema,Erythema,http://dbpedia.org/resource/Erythema,560,563,en,1.0,"Wikidata:Q12136,DBpedia:Disease"
Acut.sp.,10,5,5.3_en,eyelid,eyelid,http://dbpedia.org/resource/Eyelid,587,590,en,1.0,
Acut.sp.,10,5,5.4_en,inflammation,inflammation,http://dbpedia.org/resource/Inflammation,643,646,en,0.9997298869464474,"Wikidata:Q12136,DBpedia:Disease"
Acut.sp.,10,6,6.0_en,insanity,insanity,http://dbpedia.org/resource/Insanity,56,58,en,0.9608918075592536,
Acut.sp.,10,6,6.1_en,insanity,insanity,http://dbpedia.org/resource/Insanity,111,114,en,0.9608918075592536,
Acut.sp.,10,7,7.0_it,numero pari,numero_pari,http://it.dbpedia.org/resource/Numeri_pari_e_dispari,57,59,it,0.9999999996971951,
Acut.sp.,10,8,8.0_en,choledocholithiasis,choledocholithiasis,http://dbpedia.org/resource/Common_bile_duct_stone,183,186,en,0.9999998638793478,"Wikidata:Q12136,DBpedia:Disease"
Acut.sp.,10,8,8.1_en,pomas,pomas,http://dbpedia.org/resource/Pomas,266,269,en,0.9999990223097034,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement"
Acut.sp.,10,11,11.0_it,bile,bile,http://it.dbpedia.org/resource/Bile,29,31,it,0.9998535513403837,
Acut.sp.,10,11,11.0_en,bile,bile,http://dbpedia.org/resource/Bile,44,46,en,0.9995938484227834,
Acut.sp.,10,12,12.0_it,urina,urina,http://it.dbpedia.org/resource/Urina,140,143,it,0.9999999999967599,
