title,div_id,index_paragraph,index_annotation,mention,mention_without_space,thezoo_uri,id_concept,concept,start,end,annotation_lang,score,category
Deaeternitatemundi,chapter_4,1,1.4_it,MHP,MHP,, ,http://it.dbpedia.org/resource/Partito_del_Movimento_Nazionalista,585,588,it,0.9972766292630053,
Deaeternitatemundi,chapter_4,1,1.5_it,Thuc.,Thuc.,, ,http://it.dbpedia.org/resource/Tucidide,1102,1106,it,1.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q729,Wikidata:Q5,Wikidata:Q215627,Wikidata:Q19088,DUL:NaturalPerson,Schema:Person,DBpedia:Species,DBpedia:Eukaryote,DBpedia:Animal,DBpedia:Person"
Deaeternitatemundi,chapter_4,1,1.6_it,Jessen,Jessen,, ,http://it.dbpedia.org/resource/Jessen_(Elster),1189,1193,it,0.9619402798214841,"Schema:Place,DBpedia:Place,DBpedia:Location,DBpedia:PopulatedPlace"
Deaeternitatemundi,chapter_4,1,1.7_it,Crisippo,Crisippo,, ,http://it.dbpedia.org/resource/Crisippo_di_Soli,1371,1375,it,1.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q729,Wikidata:Q5,Wikidata:Q215627,Wikidata:Q19088,DUL:NaturalPerson,Schema:Person,DBpedia:Species,DBpedia:Eukaryote,DBpedia:Animal,DBpedia:Person"
Deaeternitatemundi,chapter_4,1,1.8_it,fr,fr,, ,http://it.dbpedia.org/resource/Lingua_francese,1381,1385,it,1.0,"Wikidata:Q315,Schema:Language,DBpedia:Language"
Deaeternitatemundi,chapter_4,1,1.9_it,Crisippo,Crisippo,, ,http://it.dbpedia.org/resource/Crisippo_di_Soli,1397,1401,it,1.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q729,Wikidata:Q5,Wikidata:Q215627,Wikidata:Q19088,DUL:NaturalPerson,Schema:Person,DBpedia:Species,DBpedia:Eukaryote,DBpedia:Animal,DBpedia:Person"
Deaeternitatemundi,chapter_4,1,1.10_it,Stoici,Stoici,, ,http://it.dbpedia.org/resource/Stoicismo,1717,1721,it,1.0,
Deaeternitatemundi,chapter_4,1,1.11_it,Poseidonio,Poseidonio,, ,http://it.dbpedia.org/resource/Tempio_di_Poseidone_(Colonna_Reggina),1986,1990,it,0.937672737652054,
Deaeternitatemundi,chapter_4,1,1.12_it,Olimpo,Olimpo,, ,http://it.dbpedia.org/resource/Olimpo,2265,2269,it,0.8163320365376611,"Wikidata:Q8502,Schema:Place,Schema:Mountain,DBpedia:Place,DBpedia:NaturalPlace,DBpedia:Location,DBpedia:Mountain"
Deaeternitatemundi,chapter_4,1,1.13_it,Anassagora,Anassagora,, ,http://it.dbpedia.org/resource/Anassagora,2348,2352,it,1.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q729,Wikidata:Q5,Wikidata:Q215627,Wikidata:Q19088,DUL:NaturalPerson,Schema:Person,DBpedia:Species,DBpedia:Eukaryote,DBpedia:Animal,DBpedia:Person"
Deaeternitatemundi,chapter_4,1,1.14_it,Pirro,Pirro,<https://opentheso.huma-num.fr/?idc=105830&idt=th310>,105830,http://it.dbpedia.org/resource/Pirrone,2478,2482,it,0.9992404776013799,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q729,Wikidata:Q5,Wikidata:Q215627,Wikidata:Q19088,DUL:NaturalPerson,Schema:Person,DBpedia:Species,DBpedia:Eukaryote,DBpedia:Animal,DBpedia:Person"
Deaeternitatemundi,chapter_4,1,1.5_en,Anaxagoras,Anaxagoras,<https://opentheso.huma-num.fr/?idc=pcrte9SAbeF3Ny&idt=th310>,pcrte9SAbeF3Ny,http://dbpedia.org/resource/Anaxagoras,169,172,en,1.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q729,Wikidata:Q5,Wikidata:Q4964182,Wikidata:Q215627,Wikidata:Q19088,DUL:NaturalPerson,Schema:Person,DBpedia:Species,DBpedia:Person,DBpedia:Eukaryote,DBpedia:Animal,DBpedia:Philosopher"
Deaeternitatemundi,chapter_4,1,1.6_en,Stoics,Stoics,<https://opentheso.huma-num.fr/?idc=pcrtzyiB4S1Lz0&idt=th310>,pcrtzyiB4S1Lz0,http://dbpedia.org/resource/Stoicism,376,379,en,1.0,
Deaeternitatemundi,chapter_4,1,1.7_en,MHP,MHP,, ,http://dbpedia.org/resource/Nationalist_Movement_Party,488,491,en,0.9996342109772334,"Wikidata:Q7278,Wikidata:Q43229,Wikidata:Q24229398,DUL:SocialPerson,DUL:Agent,Schema:Organization,DBpedia:Organisation,DBpedia:Agent,DBpedia:PoliticalParty"
Deaeternitatemundi,chapter_4,1,1.8_en,Cumont,Cumont,, ,http://dbpedia.org/resource/Franz_Cumont,515,518,en,0.999999999990905,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q901,Wikidata:Q729,Wikidata:Q5,Wikidata:Q215627,Wikidata:Q19088,DUL:NaturalPerson,Schema:Person,DBpedia:Species,DBpedia:Person,DBpedia:Eukaryote,DBpedia:Animal,DBpedia:Scientist"
Deaeternitatemundi,chapter_4,1,1.9_en,mime,mime,, ,http://dbpedia.org/resource/Lip_sync,553,556,en,0.9389225259097137,
Deaeternitatemundi,chapter_4,1,1.10_en,coni,coni,, ,http://dbpedia.org/resource/Italian_National_Olympic_Committee,563,566,en,1.0,
Deaeternitatemundi,chapter_4,1,1.11_en,mime,mime,, ,http://dbpedia.org/resource/Lip_sync,598,601,en,0.9389225259097137,
Deaeternitatemundi,chapter_4,1,1.12_en,MHP,MHP,, ,http://dbpedia.org/resource/Nationalist_Movement_Party,608,611,en,0.9996342109772334,"Wikidata:Q7278,Wikidata:Q43229,Wikidata:Q24229398,DUL:SocialPerson,DUL:Agent,Schema:Organization,DBpedia:Organisation,DBpedia:Agent,DBpedia:PoliticalParty"
Deaeternitatemundi,chapter_4,1,1.13_en,HP,HP,, ,http://dbpedia.org/resource/Horsepower,626,629,en,0.8095184760878252,
Deaeternitatemundi,chapter_4,1,1.14_en,HP,HP,, ,http://dbpedia.org/resource/Horsepower,687,690,en,0.8095184760878252,
Deaeternitatemundi,chapter_4,1,1.15_en,scripsi,scripsi,, ,http://dbpedia.org/resource/Scripsi,828,831,en,0.9999999805004338,
Deaeternitatemundi,chapter_4,1,1.16_en,HP,HP,, ,http://dbpedia.org/resource/Horsepower,905,908,en,0.8095184760878252,
Deaeternitatemundi,chapter_4,1,1.17_en,Thuc.,Thuc.,, ,http://dbpedia.org/resource/Thucydides,1099,1103,en,1.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q729,Wikidata:Q5,Wikidata:Q215627,Wikidata:Q19088,DUL:NaturalPerson,Schema:Person,DBpedia:Species,DBpedia:Eukaryote,DBpedia:Animal,DBpedia:Person"
Deaeternitatemundi,chapter_4,1,1.18_en,U 13,U_13,, ,http://dbpedia.org/resource/German_submarine_U-13_(1935),1167,1171,en,0.9999999567380664,"Wikidata:Q11446,Schema:Product,DBpedia:MeanOfTransportation,DBpedia:Ship"
Deaeternitatemundi,chapter_4,1,1.19_en,Chrysippus,Chrysippus,, ,http://dbpedia.org/resource/Chrysippus,1352,1356,en,1.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q729,Wikidata:Q5,Wikidata:Q4964182,Wikidata:Q215627,Wikidata:Q19088,DUL:NaturalPerson,Schema:Person,DBpedia:Species,DBpedia:Person,DBpedia:Eukaryote,DBpedia:Animal,DBpedia:Philosopher"
Deaeternitatemundi,chapter_4,1,1.20_en,chrysippus,chrysippus,, ,http://dbpedia.org/resource/Chrysippus,1381,1385,en,1.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q729,Wikidata:Q5,Wikidata:Q4964182,Wikidata:Q215627,Wikidata:Q19088,DUL:NaturalPerson,Schema:Person,DBpedia:Species,DBpedia:Person,DBpedia:Eukaryote,DBpedia:Animal,DBpedia:Philosopher"
Deaeternitatemundi,chapter_4,1,1.21_en,de mundo,de_mundo,, ,http://dbpedia.org/resource/On_the_Universe,1469,1473,en,1.0,
Deaeternitatemundi,chapter_4,1,1.22_en,Lucan,Lucan,, ,http://dbpedia.org/resource/Lucan,1575,1579,en,0.9999994638696152,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q729,Wikidata:Q5,Wikidata:Q36180,Wikidata:Q215627,Wikidata:Q19088,DUL:NaturalPerson,Schema:Person,DBpedia:Species,DBpedia:Person,DBpedia:Eukaryote,DBpedia:Animal,DBpedia:Writer"
Deaeternitatemundi,chapter_4,1,1.23_en,Poseidonius,Poseidonius,<https://opentheso.huma-num.fr/?idc=pcrtEMckgGbrQS&idt=th310>,pcrtEMckgGbrQS,http://dbpedia.org/resource/Posidonius,1988,1992,en,1.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q729,Wikidata:Q5,Wikidata:Q4964182,Wikidata:Q215627,Wikidata:Q19088,DUL:NaturalPerson,Schema:Person,DBpedia:Species,DBpedia:Person,DBpedia:Eukaryote,DBpedia:Animal,DBpedia:Philosopher"
Deaeternitatemundi,chapter_4,1,1.24_en,Arius Didymus,Arius_Didymus,<https://opentheso.huma-num.fr/?idc=pcrty22rdfE1JS&idt=th310>,pcrty22rdfE1JS,http://dbpedia.org/resource/Arius_Didymus,2111,2115,en,1.0,
Deaeternitatemundi,chapter_4,1,1.25_en,Olympus,Olympus,, ,http://dbpedia.org/resource/Mount_Olympus,2284,2288,en,0.6103485523032839,"Wikidata:Q8502,Schema:Place,Schema:Mountain,DBpedia:Place,DBpedia:NaturalPlace,DBpedia:Location,DBpedia:Mountain"
Deaeternitatemundi,chapter_4,1,1.26_en,Anaxagoras,Anaxagoras,<https://opentheso.huma-num.fr/?idc=pcrte9SAbeF3Ny&idt=th310>,pcrte9SAbeF3Ny,http://dbpedia.org/resource/Anaxagoras,2374,2378,en,1.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q729,Wikidata:Q5,Wikidata:Q4964182,Wikidata:Q215627,Wikidata:Q19088,DUL:NaturalPerson,Schema:Person,DBpedia:Species,DBpedia:Person,DBpedia:Eukaryote,DBpedia:Animal,DBpedia:Philosopher"
Deaeternitatemundi,chapter_4,1,1.27_en,Eth,Eth,, ,http://dbpedia.org/resource/Eth,2396,2400,en,0.9999999992605808,
Deaeternitatemundi,chapter_4,1,1.28_en,Sext,Sext,, ,http://dbpedia.org/resource/Sext,2494,2498,en,1.0,
Deaeternitatemundi,chapter_4,1,1.29_en,Pyrrhus,Pyrrhus,<https://opentheso.huma-num.fr/?idc=105830&idt=th310>,105830,http://dbpedia.org/resource/Pyrrhus_of_Epirus,2505,2509,en,0.9991622372327141,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q729,Wikidata:Q5,Wikidata:Q215627,Wikidata:Q19088,DUL:NaturalPerson,Schema:Person,DBpedia:Species,DBpedia:Person,DBpedia:Eukaryote,DBpedia:Animal,DBpedia:Royalty"
Deaeternitatemundi,chapter_4,1,1.30_en,Hypot,Hypot,, ,http://dbpedia.org/resource/Pythagorean_addition,2514,2518,en,0.9999999851916074,
Deaeternitatemundi,chapter_5,6,6.0_it,menta,menta,, ,http://it.dbpedia.org/resource/Mentha,17,19,it,0.9999838090833397,DBpedia:Species
Deaeternitatemundi,chapter_5,6,6.1_it,usura,usura,, ,http://it.dbpedia.org/resource/Usura,25,27,it,0.9994409727967402,
Deaeternitatemundi,chapter_7,1,1.0_it,l'incorruttibile,l'incorruttibile,, ,http://it.dbpedia.org/resource/L'incorruttibile,256,259,it,0.9999994207610684,
Deaeternitatemundi,chapter_8,1,1.2_it,Democrito,Democrito,, ,http://it.dbpedia.org/resource/Democrito,7,8,it,1.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q729,Wikidata:Q5,Wikidata:Q215627,Wikidata:Q19088,DUL:NaturalPerson,Schema:Person,DBpedia:Species,DBpedia:Eukaryote,DBpedia:Animal,DBpedia:Person"
Deaeternitatemundi,chapter_8,1,1.3_it,Epicuro,Epicuro,, ,http://it.dbpedia.org/resource/Epicuro,29,31,it,1.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q729,Wikidata:Q5,Wikidata:Q215627,Wikidata:Q19088,DUL:NaturalPerson,Schema:Person,DBpedia:Species,DBpedia:Eukaryote,DBpedia:Animal,DBpedia:Person"
Deaeternitatemundi,chapter_8,1,1.4_it,segnano,segnano,, ,http://it.dbpedia.org/resource/Segnano,156,159,it,0.9990734401415925,
Deaeternitatemundi,chapter_8,1,1.5_it,resisti,resisti,, ,http://it.dbpedia.org/resource/Resisti,202,205,it,0.9168918792155379,
Deaeternitatemundi,chapter_8,1,1.6_it,resisti,resisti,, ,http://it.dbpedia.org/resource/Resisti,248,251,it,0.9168918792155379,
Deaeternitatemundi,chapter_8,1,1.7_it,usura,usura,, ,http://it.dbpedia.org/resource/Usura,260,263,it,0.9999237235667295,
Deaeternitatemundi,chapter_8,1,1.8_it,stoici,stoici,, ,http://it.dbpedia.org/resource/Stoicismo,303,306,it,1.0,
Deaeternitatemundi,chapter_8,1,1.9_it,Dio,Dio,, ,http://it.dbpedia.org/resource/Dio,349,352,it,0.9999988828214429,
Deaeternitatemundi,chapter_8,1,1.2_en,Democritus,Democritus,<https://opentheso.huma-num.fr/?idc=pcrty1af1lU8Dc&idt=th310>,pcrty1af1lU8Dc,http://dbpedia.org/resource/Democritus,7,8,en,1.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q729,Wikidata:Q5,Wikidata:Q4964182,Wikidata:Q215627,Wikidata:Q19088,DUL:NaturalPerson,Schema:Person,DBpedia:Species,DBpedia:Person,DBpedia:Eukaryote,DBpedia:Animal,DBpedia:Philosopher"
Deaeternitatemundi,chapter_8,1,1.3_en,Epicurus,Epicurus,<https://opentheso.huma-num.fr/?idc=pcrtyVBSBeL0bT&idt=th310>,pcrtyVBSBeL0bT,http://dbpedia.org/resource/Epicurus,29,31,en,1.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q729,Wikidata:Q5,Wikidata:Q4964182,Wikidata:Q215627,Wikidata:Q19088,DUL:NaturalPerson,Schema:Person,DBpedia:Species,DBpedia:Person,DBpedia:Eukaryote,DBpedia:Animal,DBpedia:Philosopher"
Deaeternitatemundi,chapter_8,1,1.4_en,Stoa,Stoa,, ,http://dbpedia.org/resource/Stoa,82,84,en,0.9999999999994884,
Deaeternitatemundi,chapter_8,1,1.5_en,Stoics,Stoics,<https://opentheso.huma-num.fr/?idc=pcrtzyiB4S1Lz0&idt=th310>,pcrtzyiB4S1Lz0,http://dbpedia.org/resource/Stoicism,323,326,en,0.999999999329134,
Deaeternitatemundi,chapter_8,1,1.6_en,God,God,, ,http://dbpedia.org/resource/God,363,366,en,0.9995199228022117,
Deaeternitatemundi,chapter_9,1,1.0_it,H 2,H_2,, ,http://it.dbpedia.org/resource/H_2_(sommergibile_Italia),65,67,it,0.9999999761018902,"Wikidata:Q11446,Schema:Product,DBpedia:MeanOfTransportation,DBpedia:Ship"
Deaeternitatemundi,chapter_9,1,1.1_it,UE,UE,, ,http://it.dbpedia.org/resource/Unione_europea,167,170,it,0.9999999689775909,
Deaeternitatemundi,chapter_9,1,1.2_it,MHP,MHP,, ,http://it.dbpedia.org/resource/Partito_del_Movimento_Nazionalista,182,185,it,0.8028984238221938,
Deaeternitatemundi,chapter_9,1,1.3_it,Dio,Dio,, ,http://it.dbpedia.org/resource/Dio,545,548,it,0.9999999479944122,
Deaeternitatemundi,chapter_9,1,1.4_it,MHP,MHP,, ,http://it.dbpedia.org/resource/Partito_del_Movimento_Nazionalista,633,636,it,0.8028984238221938,
Deaeternitatemundi,chapter_9,1,1.5_it,UE,UE,, ,http://it.dbpedia.org/resource/Unione_europea,649,652,it,0.9999999689775909,
Deaeternitatemundi,chapter_9,1,1.6_it,Parmenide,Parmenide,, ,http://it.dbpedia.org/resource/Parmenide,1076,1080,it,1.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q729,Wikidata:Q5,Wikidata:Q215627,Wikidata:Q19088,DUL:NaturalPerson,Schema:Person,DBpedia:Species,DBpedia:Eukaryote,DBpedia:Animal,DBpedia:Person"
Deaeternitatemundi,chapter_9,1,1.7_it,fr,fr,, ,http://it.dbpedia.org/resource/Lingua_francese,1087,1091,it,1.0,"Wikidata:Q315,Schema:Language,DBpedia:Language"
Deaeternitatemundi,chapter_9,1,1.8_it,ap,ap,, ,http://it.dbpedia.org/resource/Proiettile_perforante,1133,1137,it,0.9629261988965947,
Deaeternitatemundi,chapter_9,1,1.9_it,Democrito,Democrito,, ,http://it.dbpedia.org/resource/Democrito,1538,1542,it,1.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q729,Wikidata:Q5,Wikidata:Q215627,Wikidata:Q19088,DUL:NaturalPerson,Schema:Person,DBpedia:Species,DBpedia:Eukaryote,DBpedia:Animal,DBpedia:Person"
Deaeternitatemundi,chapter_9,1,1.0_en,MHP,MHP,, ,http://dbpedia.org/resource/Nationalist_Movement_Party,177,180,en,0.9943941442767611,"Wikidata:Q7278,Wikidata:Q43229,Wikidata:Q24229398,DUL:SocialPerson,DUL:Agent,Schema:Organization,DBpedia:Organisation,DBpedia:Agent,DBpedia:PoliticalParty"
Deaeternitatemundi,chapter_9,1,1.1_en,MUE,MUE,, ,http://dbpedia.org/resource/Magyar_Úszó_Egylet,290,293,en,0.9382360940984357,"Wikidata:Q476028,Wikidata:Q43229,Wikidata:Q24229398,DUL:SocialPerson,DUL:Agent,Schema:Organization,DBpedia:SportsClub,DBpedia:Organisation,DBpedia:Agent,DBpedia:SoccerClub"
Deaeternitatemundi,chapter_9,1,1.2_en,MUE,MUE,, ,http://dbpedia.org/resource/Magyar_Úszó_Egylet,346,349,en,0.9382360940984357,"Wikidata:Q476028,Wikidata:Q43229,Wikidata:Q24229398,DUL:SocialPerson,DUL:Agent,Schema:Organization,DBpedia:SportsClub,DBpedia:Organisation,DBpedia:Agent,DBpedia:SoccerClub"
Deaeternitatemundi,chapter_9,1,1.3_en,MUE,MUE,, ,http://dbpedia.org/resource/Magyar_Úszó_Egylet,471,474,en,0.9382360940984357,"Wikidata:Q476028,Wikidata:Q43229,Wikidata:Q24229398,DUL:SocialPerson,DUL:Agent,Schema:Organization,DBpedia:SportsClub,DBpedia:Organisation,DBpedia:Agent,DBpedia:SoccerClub"
Deaeternitatemundi,chapter_9,1,1.4_en,born M,born_M,, ,http://dbpedia.org/resource/Max_Born,510,513,en,0.9999999999472493,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q901,Wikidata:Q729,Wikidata:Q5,Wikidata:Q215627,Wikidata:Q19088,DUL:NaturalPerson,Schema:Person,DBpedia:Species,DBpedia:Person,DBpedia:Eukaryote,DBpedia:Animal,DBpedia:Scientist"
Deaeternitatemundi,chapter_9,1,1.5_en,MP,MP,, ,http://dbpedia.org/resource/Member_of_parliament,523,526,en,0.9909260174645919,
Deaeternitatemundi,chapter_9,1,1.6_en,God,God,, ,http://dbpedia.org/resource/God,526,529,en,0.9999075099384549,
Deaeternitatemundi,chapter_9,1,1.7_en,MHP,MHP,, ,http://dbpedia.org/resource/Nationalist_Movement_Party,631,634,en,0.9943941442767611,"Wikidata:Q7278,Wikidata:Q43229,Wikidata:Q24229398,DUL:SocialPerson,DUL:Agent,Schema:Organization,DBpedia:Organisation,DBpedia:Agent,DBpedia:PoliticalParty"
Deaeternitatemundi,chapter_9,1,1.8_en,coni,coni,, ,http://dbpedia.org/resource/Italian_National_Olympic_Committee,660,663,en,1.0,
Deaeternitatemundi,chapter_9,1,1.9_en,Cumont,Cumont,, ,http://dbpedia.org/resource/Franz_Cumont,708,711,en,0.9999999960493824,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q901,Wikidata:Q729,Wikidata:Q5,Wikidata:Q215627,Wikidata:Q19088,DUL:NaturalPerson,Schema:Person,DBpedia:Species,DBpedia:Person,DBpedia:Eukaryote,DBpedia:Animal,DBpedia:Scientist"
Deaeternitatemundi,chapter_9,1,1.10_en,coni,coni,, ,http://dbpedia.org/resource/Italian_National_Olympic_Committee,753,756,en,1.0,
Deaeternitatemundi,chapter_9,1,1.11_en,coni,coni,, ,http://dbpedia.org/resource/Italian_National_Olympic_Committee,779,782,en,1.0,
Deaeternitatemundi,chapter_9,1,1.12_en,incipit,incipit,, ,http://dbpedia.org/resource/Incipit,903,906,en,1.0,
Deaeternitatemundi,chapter_9,1,1.13_en,Parmenides,Parmenides,<https://opentheso.huma-num.fr/?idc=pcrt396nEoXXmT&idt=th310>,pcrt396nEoXXmT,http://dbpedia.org/resource/Parmenides,1056,1060,en,1.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q729,Wikidata:Q5,Wikidata:Q4964182,Wikidata:Q215627,Wikidata:Q19088,DUL:NaturalPerson,Schema:Person,DBpedia:Species,DBpedia:Person,DBpedia:Eukaryote,DBpedia:Animal,DBpedia:Philosopher"
Deaeternitatemundi,chapter_9,1,1.14_en,Dionysus,Dionysus,, ,http://dbpedia.org/resource/Dionysius_of_Halicarnassus,1107,1111,en,0.9999997445404787,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q729,Wikidata:Q5,Wikidata:Q215627,Wikidata:Q19088,DUL:NaturalPerson,Schema:Person,DBpedia:Species,DBpedia:Eukaryote,DBpedia:Animal,DBpedia:Person"
Deaeternitatemundi,chapter_9,1,1.15_en,Vorsokr.,Vorsokr.,, ,http://dbpedia.org/resource/Hermann_Alexander_Diels,1166,1170,en,1.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q901,Wikidata:Q729,Wikidata:Q5,Wikidata:Q215627,Wikidata:Q19088,DUL:NaturalPerson,Schema:Person,DBpedia:Species,DBpedia:Person,DBpedia:Eukaryote,DBpedia:Animal,DBpedia:Scientist"
Deaeternitatemundi,chapter_9,1,1.16_en,Democritus,Democritus,<https://opentheso.huma-num.fr/?idc=pcrty1af1lU8Dc&idt=th310>,pcrty1af1lU8Dc,http://dbpedia.org/resource/Democritus,1506,1510,en,1.0,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q729,Wikidata:Q5,Wikidata:Q4964182,Wikidata:Q215627,Wikidata:Q19088,DUL:NaturalPerson,Schema:Person,DBpedia:Species,DBpedia:Person,DBpedia:Eukaryote,DBpedia:Animal,DBpedia:Philosopher"
Deaeternitatemundi,chapter_10,1,1.1_it,Aristotele,Aristotele,, ,http://it.dbpedia.org/resource/Aristotele,10,12,it,0.9999999999502052,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q729,Wikidata:Q5,Wikidata:Q215627,Wikidata:Q19088,DUL:NaturalPerson,Schema:Person,DBpedia:Species,DBpedia:Eukaryote,DBpedia:Animal,DBpedia:Person"
